id,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,263.0,496.0,1439.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,54.0,9.0,0.0,0.0,0.0,2.11,4.78,20.48,3.3,0.0,0.0,0.0,-2.14,-2.94,-0.35,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,273.0,425.0,719.0,603.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,19.0,22.0,3.0,0.0,0.0,2.42,4.1,8.18,8.38,1.1,0.0,0.0,-2.02,-2.59,-2.62,-0.35,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,245.0,425.0,795.0,1034.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,17.0,30.0,21.0,9.0,0.0,1.93,4.1,8.76,12.88,8.64,3.3,0.0,-1.94,-2.59,-3.29,-2.1,-1.05,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,274.0,495.0,1054.0,223.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,38.0,7.0,3.0,0.0,0.0,2.4,4.83,14.56,2.88,1.1,0.0,0.0,-1.53,-3.34,-0.7,-0.35,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,283.0,422.0,648.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,45.0,0.0,0.0,0.0,2.74,4.16,6.98,16.5,0.0,0.0,0.0,-1.89,-4.06,-2.94,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,352.0,501.0,723.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,33.0,12.0,0.0,0.0,0.0,3.46,5.2,8.62,3.3,0.0,0.0,0.0,-3.22,-2.59,-2.76,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,322.0,355.0,1052.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,52.0,8.0,0.0,0.0,0.0,3.19,3.4,14.63,2.2,0.0,0.0,0.0,-4.19,-1.75,-1.59,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,561.0,506.0,662.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.0,57.0,14.0,0.0,0.0,0.0,5.64,5.62,8.26,2.2,0.0,0.0,0.0,-6.05,-2.24,-2.38,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,264.0,430.0,663.0,375.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,19.0,13.0,3.0,0.0,0.0,2.08,4.52,8.24,5.08,1.1,0.0,0.0,-1.56,-2.24,-1.89,-0.35,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,263.0,425.0,1049.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,35.0,16.0,3.0,0.0,0.0,2.11,4.1,14.14,6.18,1.1,0.0,0.0,-2.14,-2.59,-1.05,-0.35,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,263.0,496.0,923.0,1992.0,1338.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,12.0,57.0,42.0,18.0,0.0,2.2,4.78,8.84,24.66,17.28,6.6,0.0,-2.11,-2.94,-4.55,-4.2,-2.1,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,274.0,496.0,872.0,1105.0,745.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,20.0,31.0,24.0,9.0,0.0,2.4,4.78,9.84,13.56,9.74,3.3,0.0,-1.53,-2.94,-2.8,-2.45,-1.05,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,246.0,351.0,578.0,983.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,37.0,3.0,0.0,0.0,1.91,3.51,6.28,13.88,1.1,0.0,0.0,-1.45,-3.62,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,256.0,494.0,1113.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,33.0,30.0,0.0,0.0,0.0,2.28,4.82,14.47,11.0,0.0,0.0,0.0,-1.52,-3.92,-2.64,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,324.0,429.0,661.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,29.0,12.0,0.0,0.0,0.0,2.97,4.57,8.31,3.3,0.0,0.0,0.0,-3.14,-2.64,-2.78,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,420.0,352.0,728.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,34.0,60.0,0.0,0.0,0.0,4.26,3.46,8.55,13.2,0.0,0.0,0.0,-4.86,-3.22,-2.99,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,274.0,495.0,870.0,1034.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,20.0,30.0,21.0,9.0,0.0,2.4,4.83,9.91,12.88,8.64,3.3,0.0,-1.53,-3.34,-3.69,-2.1,-1.05,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,227.0,425.0,1054.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,38.0,8.0,0.0,0.0,0.0,1.81,4.1,14.56,2.9,0.0,0.0,0.0,-1.93,-2.59,-0.7,-0.84,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,0.0,228.0,351.0,578.0,831.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,31.0,3.0,0.0,0.0,1.72,3.51,6.28,11.68,1.1,0.0,0.0,-1.15,-3.62,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,273.0,496.0,865.0,1104.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,20.0,32.0,21.0,9.0,0.0,2.42,4.78,9.49,13.58,8.64,3.3,0.0,-2.02,-2.94,-4.04,-2.94,-1.05,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,314.0,355.0,978.0,223.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,48.0,10.0,4.0,0.0,0.0,2.68,3.4,13.46,2.88,1.1,0.0,0.0,-3.18,-1.75,-0.7,-0.35,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,264.0,501.0,790.0,1262.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,14.0,39.0,21.0,9.0,0.0,2.08,5.2,8.34,16.18,8.64,3.3,0.0,-1.56,-2.59,-3.64,-2.1,-1.05,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,283.0,494.0,1120.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,35.0,24.0,0.0,0.0,0.0,2.74,4.82,14.82,8.8,0.0,0.0,0.0,-1.89,-3.92,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,265.0,566.0,1407.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,39.0,54.0,0.0,0.0,0.0,2.06,5.51,18.03,19.8,0.0,0.0,0.0,-1.17,-3.69,-3.34,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,247.0,567.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,0.0,0.0,0.0,0.0,1.94,5.46,21.65,0.0,0.0,0.0,0.0,-1.16,-3.29,-1.24,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,414.0,652.0,907.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.0,58.0,5.0,0.0,0.0,0.0,3.8,7.45,12.78,1.1,0.0,0.0,0.0,-3.11,-2.99,-0.35,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,201.0,496.0,1439.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,54.0,9.0,0.0,0.0,0.0,1.33,4.78,20.48,3.3,0.0,0.0,0.0,-1.07,-2.94,-0.35,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,411.0,425.0,1113.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,62.0,55.0,0.0,0.0,0.0,3.92,4.1,14.47,12.1,0.0,0.0,0.0,-4.5,-2.59,-2.64,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,403.0,496.0,1166.0,1794.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,56.0,108.0,39.0,15.0,0.0,3.56,4.78,13.4,23.88,8.64,3.3,0.0,-3.65,-2.94,-3.5,-2.1,-1.05,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,272.0,430.0,659.0,673.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,16.0,24.0,3.0,0.0,0.0,2.47,4.52,7.8,9.08,1.1,0.0,0.0,-2.42,-2.24,-1.75,-1.19,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,245.0,353.0,587.0,375.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,16.0,13.0,3.0,0.0,0.0,1.93,3.47,7.14,5.08,1.1,0.0,0.0,-1.94,-2.64,-1.89,-0.35,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,274.0,495.0,1113.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,32.0,33.0,0.0,0.0,0.0,2.4,4.83,14.47,12.1,0.0,0.0,0.0,-1.53,-3.34,-2.64,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,265.0,567.0,992.0,1992.0,1338.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,15.0,57.0,42.0,18.0,0.0,2.06,5.46,9.59,24.66,17.28,6.6,0.0,-1.17,-3.29,-5.79,-4.2,-2.1,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,228.0,572.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,57.0,0.0,0.0,0.0,0.0,1.87,5.88,20.9,0.0,0.0,0.0,0.0,-1.55,-2.94,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,283.0,493.0,1044.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,30.0,30.0,0.0,0.0,0.0,2.74,4.87,13.72,11.0,0.0,0.0,0.0,-1.89,-4.32,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,246.0,351.0,578.0,831.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,31.0,3.0,0.0,0.0,1.91,3.51,6.28,11.68,1.1,0.0,0.0,-1.45,-3.62,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,351.0,500.0,886.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,35.0,40.0,0.0,0.0,0.0,3.51,5.22,11.12,11.0,0.0,0.0,0.0,-3.62,-3.08,-2.24,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,420.0,351.0,578.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,24.0,64.0,0.0,0.0,0.0,4.26,3.51,6.28,13.9,0.0,0.0,0.0,-4.86,-3.62,-2.1,-0.84,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,424.0,576.0,659.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,34.0,35.0,0.0,0.0,0.0,4.12,6.32,7.8,7.7,0.0,0.0,0.0,-3.08,-3.08,-1.75,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,395.0,577.0,977.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,61.0,15.0,0.0,0.0,0.0,3.65,6.3,13.48,3.3,0.0,0.0,0.0,-3.49,-2.59,-1.19,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,419.0,425.0,1123.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,68.0,25.0,0.0,0.0,0.0,4.28,4.1,15.31,5.5,0.0,0.0,0.0,-5.35,-2.59,-1.94,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,340.0,284.0,736.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,32.0,16.0,0.0,0.0,0.0,3.22,2.72,9.46,4.4,0.0,0.0,0.0,-4.23,-1.4,-3.18,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.0,256.0,572.0,1414.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,39.0,54.0,0.0,0.0,0.0,1.72,5.88,18.38,19.8,0.0,0.0,0.0,-0.71,-2.94,-2.1,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,245.0,496.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,57.0,0.0,0.0,0.0,0.0,2.08,4.78,20.9,0.0,0.0,0.0,0.0,-2.1,-2.94,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,266.0,566.0,1181.0,1110.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,33.0,33.0,21.0,9.0,0.0,2.04,5.48,14.66,13.98,8.64,3.3,0.0,-0.68,-3.78,-2.45,-2.1,-1.05,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,340.0,355.0,1052.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,52.0,8.0,0.0,0.0,0.0,3.31,3.4,14.63,2.2,0.0,0.0,0.0,-4.2,-1.75,-1.59,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,352.0,501.0,719.0,527.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,30.0,26.0,4.0,0.0,0.0,3.46,5.2,8.18,7.28,1.1,0.0,0.0,-3.22,-2.59,-2.62,-0.35,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,272.0,429.0,586.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,12.0,0.0,0.0,0.0,2.44,4.57,7.16,4.4,0.0,0.0,0.0,-2.41,-2.64,-2.38,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,274.0,495.0,1049.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,35.0,16.0,3.0,0.0,0.0,2.4,4.8,14.14,6.18,1.1,0.0,0.0,-1.53,-3.43,-1.05,-0.35,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,220.0,571.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,54.0,0.0,0.0,0.0,0.0,1.48,5.93,19.8,0.0,0.0,0.0,0.0,-0.69,-3.34,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,343.0,505.0,587.0,299.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,25.0,14.0,4.0,0.0,0.0,3.12,5.67,7.14,3.98,1.1,0.0,0.0,-2.76,-2.64,-1.89,-0.35,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,274.0,494.0,1098.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,24.0,57.0,0.0,0.0,0.0,2.4,4.82,13.21,20.9,0.0,0.0,0.0,-1.53,-3.92,-3.69,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,274.0,566.0,1429.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,48.0,27.0,0.0,0.0,0.0,2.4,5.51,19.64,9.9,0.0,0.0,0.0,-1.53,-3.69,-1.05,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,228.0,423.0,1044.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,32.0,24.0,0.0,0.0,0.0,1.79,4.14,13.72,8.8,0.0,0.0,0.0,-1.44,-3.57,-1.4,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,266.0,495.0,1039.0,907.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,29.0,34.0,3.0,0.0,0.0,2.04,4.83,13.3,12.78,1.1,0.0,0.0,-0.68,-3.34,-1.75,-0.35,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,420.0,352.0,648.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,28.0,65.0,0.0,0.0,0.0,4.26,3.46,6.98,14.3,0.0,0.0,0.0,-4.86,-3.22,-2.94,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,247.0,496.0,1118.0,451.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,38.0,16.0,3.0,0.0,0.0,1.94,4.78,14.89,6.18,1.1,0.0,0.0,-1.16,-2.94,-2.29,-0.35,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,342.0,430.0,732.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,30.0,24.0,0.0,0.0,0.0,3.15,4.52,8.99,6.6,0.0,0.0,0.0,-3.34,-2.24,-3.13,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,561.0,506.0,659.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.0,52.0,49.0,0.0,0.0,0.0,5.64,5.62,7.8,7.7,0.0,0.0,0.0,-6.05,-2.24,-1.75,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,421.0,349.0,568.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,18.0,90.0,0.0,0.0,0.0,4.24,3.55,5.44,19.8,0.0,0.0,0.0,-4.37,-4.6,-2.8,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,265.0,495.0,781.0,1105.0,745.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,17.0,31.0,24.0,9.0,0.0,2.06,4.83,8.0,13.56,9.74,3.3,0.0,-1.17,-3.34,-3.18,-2.45,-1.05,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,263.0,496.0,1429.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,48.0,27.0,0.0,0.0,0.0,2.2,4.78,19.64,9.9,0.0,0.0,0.0,-2.11,-2.94,-1.05,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,271.0,425.0,1123.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,38.0,15.0,0.0,0.0,0.0,2.56,4.1,15.31,5.5,0.0,0.0,0.0,-2.96,-2.59,-1.94,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,272.0,501.0,1034.0,1135.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,26.0,43.0,3.0,0.0,0.0,2.47,5.2,12.88,16.08,1.1,0.0,0.0,-2.42,-2.59,-2.1,-0.35,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,265.0,566.0,1164.0,1566.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,27.0,51.0,21.0,9.0,0.0,2.06,5.51,13.47,20.58,8.64,3.3,0.0,-1.17,-3.69,-4.39,-2.1,-1.05,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,273.0,496.0,860.0,1332.0,669.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,17.0,41.0,21.0,9.0,0.0,2.42,4.78,9.07,16.88,8.64,3.3,0.0,-2.02,-2.94,-4.39,-2.94,-1.05,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,255.0,496.0,1189.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,44.0,6.0,0.0,0.0,0.0,2.3,4.78,16.09,2.2,0.0,0.0,0.0,-2.01,-2.94,-1.97,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,273.0,425.0,794.0,603.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,22.0,22.0,3.0,0.0,0.0,2.42,4.1,9.33,8.38,1.1,0.0,0.0,-2.02,-2.59,-3.02,-0.35,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_iodide_1_smi1_1_s_1,0.0,236.0,351.0,578.0,983.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,37.0,3.0,0.0,0.0,2.08,3.51,6.28,13.88,1.1,0.0,0.0,-2.0,-3.62,-2.1,-0.35,0.0,0.0
