id,Z-0_MS_AB,Z-1_MS_AB,Z-2_MS_AB,Z-3_MS_AB,Z-4_MS_AB,Z-5_MS_AB,Z-6_MS_AB,I-0_MS_AB,I-1_MS_AB,I-2_MS_AB,I-3_MS_AB,I-4_MS_AB,I-5_MS_AB,I-6_MS_AB,T-0_MS_AB,T-1_MS_AB,T-2_MS_AB,T-3_MS_AB,T-4_MS_AB,T-5_MS_AB,T-6_MS_AB,S-0_MS_AB,S-1_MS_AB,S-2_MS_AB,S-3_MS_AB,S-4_MS_AB,S-5_MS_AB,S-6_MS_AB,chi-0_MS_AB,chi-1_MS_AB,chi-2_MS_AB,chi-3_MS_AB,chi-4_MS_AB,chi-5_MS_AB,chi-6_MS_AB
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.6,1881.5,4683.2,0.0,0.0,0.0,0.0,28.6,57.5,123.2,0.0,0.0,0.0,0.0,64.6,129.5,303.2,0.0,0.0,0.0,0.0,33.474,67.33,147.765,0.0,0.0,0.0,0.0,42.954,86.29,195.165,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.2,1644.7,3513.2,2810.5,0.0,0.0,0.0,28.2,48.7,93.2,74.5,0.0,0.0,0.0,64.2,111.7,228.2,182.5,0.0,0.0,0.0,33.115,57.266,111.618,89.302,0.0,0.0,0.0,42.595,73.856,147.168,117.742,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.0,1407.7,2111.3,4215.0,234.1,0.0,0.0,28.0,39.7,59.3,111.0,6.1,0.0,0.0,64.0,93.7,140.3,273.0,15.1,0.0,0.0,32.941,47.039,70.324,133.133,7.331,0.0,0.0,42.421,61.259,91.654,175.793,9.701,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,940.8,1174.4,2111.4,2341.9,234.1,0.0,0.0,28.8,34.4,59.4,61.9,6.1,0.0,0.0,64.8,79.4,140.4,151.9,15.1,0.0,0.0,33.684,40.562,70.421,74.151,7.331,0.0,0.0,43.164,52.412,91.751,97.851,9.701,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,940.9,1644.6,3280.0,937.0,234.1,0.0,0.0,28.9,48.6,88.0,25.0,6.1,0.0,0.0,64.9,111.6,214.0,61.0,15.1,0.0,0.0,33.804,57.202,105.218,29.941,7.331,0.0,0.0,43.284,73.792,138.398,39.421,9.701,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,940.0,1410.9,2345.7,3513.0,0.0,0.0,0.0,28.0,42.9,65.7,93.0,0.0,0.0,0.0,64.0,96.9,155.7,228.0,0.0,0.0,0.0,32.945,50.279,77.962,111.484,0.0,0.0,0.0,42.425,64.499,101.662,147.034,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.0,1409.9,2344.1,2810.9,0.0,0.0,0.0,28.0,41.9,64.1,74.9,0.0,0.0,0.0,64.0,95.9,154.1,182.9,0.0,0.0,0.0,32.922,49.296,76.386,89.638,0.0,0.0,0.0,42.402,63.516,100.086,118.078,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.7,1409.5,3280.0,937.0,234.1,0.0,0.0,28.7,41.5,88.0,25.0,6.1,0.0,0.0,64.7,95.5,214.0,61.0,15.1,0.0,0.0,33.579,48.851,105.209,29.924,7.331,0.0,0.0,43.059,63.071,138.389,39.404,9.701,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.7,1882.2,4683.6,0.0,0.0,0.0,0.0,28.7,58.2,123.6,0.0,0.0,0.0,0.0,64.7,130.2,303.6,0.0,0.0,0.0,0.0,33.658,68.02,148.161,0.0,0.0,0.0,0.0,43.138,86.98,195.561,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.1,1642.4,3278.7,2108.2,0.0,0.0,0.0,28.1,46.4,86.7,56.2,0.0,0.0,0.0,64.1,109.4,212.7,137.2,0.0,0.0,0.0,33.033,55.027,103.92,67.274,0.0,0.0,0.0,42.513,71.617,137.1,88.604,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1176.8,1409.5,2344.1,4924.2,2815.0,702.3,0.0,36.8,41.5,64.1,136.2,79.0,18.3,0.0,96.8,113.5,184.1,388.2,223.0,54.3,0.0,42.946,48.843,76.448,162.061,93.792,21.993,0.0,54.796,63.063,100.148,211.831,122.232,29.103,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.2,1643.5,2578.4,3518.5,2815.0,702.3,0.0,28.2,47.5,70.4,98.5,79.0,18.3,0.0,64.2,110.5,169.4,233.5,187.0,45.3,0.0,33.163,56.099,83.958,116.977,93.793,21.993,0.0,42.643,72.689,110.028,152.527,122.233,29.103,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.6,1880.8,4449.1,0.0,0.0,0.0,0.0,28.6,56.8,117.1,0.0,0.0,0.0,0.0,64.6,128.8,288.1,0.0,0.0,0.0,0.0,33.567,66.623,140.502,0.0,0.0,0.0,0.0,43.047,85.583,185.532,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,940.4,1408.0,2111.2,4214.9,0.0,0.0,0.0,28.4,40.0,59.2,110.9,0.0,0.0,0.0,64.4,94.0,140.2,272.9,0.0,0.0,0.0,33.304,47.414,70.315,133.023,0.0,0.0,0.0,42.784,61.634,91.645,175.683,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.0,1408.8,2111.1,4683.8,0.0,0.0,0.0,28.0,40.8,59.1,123.8,0.0,0.0,0.0,64.0,94.8,140.1,303.8,0.0,0.0,0.0,32.935,48.218,70.196,148.448,0.0,0.0,0.0,42.415,62.438,91.526,195.848,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,940.4,1880.5,4684.9,2809.3,0.0,0.0,0.0,28.4,56.5,124.9,73.3,0.0,0.0,0.0,64.4,128.5,304.9,181.3,0.0,0.0,0.0,33.352,66.296,149.461,88.074,0.0,0.0,0.0,42.832,85.256,196.861,116.514,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,940.9,1644.7,3281.3,3044.0,234.1,0.0,0.0,28.9,48.7,89.3,80.0,6.1,0.0,0.0,64.9,111.7,215.3,197.0,15.1,0.0,0.0,33.807,57.262,106.504,95.989,7.331,0.0,0.0,43.287,73.852,139.684,126.799,9.701,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1175.9,1877.2,2110.3,1873.3,0.0,0.0,0.0,35.9,53.2,58.3,49.3,0.0,0.0,0.0,95.9,149.2,166.3,145.3,0.0,0.0,0.0,42.068,62.998,69.371,59.123,0.0,0.0,0.0,53.918,81.958,90.701,78.083,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.1,1644.2,2110.3,2107.3,0.0,0.0,0.0,44.1,48.2,58.3,55.3,0.0,0.0,0.0,134.1,153.2,193.3,190.3,0.0,0.0,0.0,51.455,56.775,69.356,66.396,0.0,0.0,0.0,65.675,73.365,90.686,87.726,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.4,1880.3,3279.2,3278.0,0.0,0.0,0.0,44.4,56.3,87.2,86.0,0.0,0.0,0.0,134.4,176.3,297.2,296.0,0.0,0.0,0.0,51.81,66.149,104.406,103.208,0.0,0.0,0.0,66.03,85.109,137.586,136.388,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.3,1645.6,2580.7,3753.0,3049.1,702.3,0.0,28.3,49.6,72.7,105.0,85.1,18.3,0.0,64.3,112.6,171.7,249.0,202.1,45.3,0.0,33.216,58.249,86.186,124.707,101.12,21.993,0.0,42.696,74.839,112.256,162.627,131.93,29.103,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.7,1643.1,3044.8,2575.7,0.0,0.0,0.0,28.7,47.1,80.8,67.7,0.0,0.0,0.0,64.7,110.1,197.8,166.7,0.0,0.0,0.0,33.654,55.753,96.774,81.184,0.0,0.0,0.0,43.134,72.343,127.584,107.254,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.4,1408.0,2109.0,3278.3,0.0,0.0,0.0,28.4,40.0,57.0,86.3,0.0,0.0,0.0,64.4,94.0,138.0,212.3,0.0,0.0,0.0,33.304,47.425,68.088,103.548,0.0,0.0,0.0,42.784,61.645,89.418,136.728,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.0,1409.9,2345.5,1405.0,0.0,0.0,0.0,28.0,41.9,65.5,37.0,0.0,0.0,0.0,64.0,95.9,155.5,91.0,0.0,0.0,0.0,32.921,49.273,77.796,44.368,0.0,0.0,0.0,42.401,63.493,101.496,58.588,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.9,1645.3,3747.5,2816.0,2815.0,702.3,0.0,28.9,49.3,99.5,80.0,79.0,18.3,0.0,64.9,112.3,243.5,188.0,187.0,45.3,0.0,33.848,57.904,119.139,94.784,93.792,21.993,0.0,43.328,74.494,157.059,123.224,122.232,29.103,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1176.5,1643.2,2109.9,1405.1,0.0,0.0,0.0,36.5,47.2,57.9,37.1,0.0,0.0,0.0,96.5,131.2,165.9,109.1,0.0,0.0,0.0,42.635,55.789,69.019,44.478,0.0,0.0,0.0,54.485,72.379,90.349,58.698,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.2,1408.4,3044.8,2575.6,0.0,0.0,0.0,36.2,40.4,80.8,67.6,0.0,0.0,0.0,96.2,112.4,236.8,199.6,0.0,0.0,0.0,42.391,47.799,96.785,81.18,0.0,0.0,0.0,54.241,62.019,127.595,107.25,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.3,1645.7,3513.2,2810.5,0.0,0.0,0.0,28.3,49.7,93.2,74.5,0.0,0.0,0.0,64.3,112.7,228.2,182.5,0.0,0.0,0.0,33.241,58.348,111.601,89.306,0.0,0.0,0.0,42.721,74.938,147.151,117.746,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,940.4,1647.1,3746.3,702.7,0.0,0.0,0.0,28.4,51.1,98.3,18.7,0.0,0.0,0.0,64.4,114.1,242.3,45.7,0.0,0.0,0.0,33.32,59.732,117.948,22.366,0.0,0.0,0.0,42.8,76.322,155.868,29.476,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.7,1409.9,3278.7,2108.2,0.0,0.0,0.0,28.7,41.9,86.7,56.2,0.0,0.0,0.0,64.7,95.9,212.7,137.2,0.0,0.0,0.0,33.659,49.239,103.893,67.275,0.0,0.0,0.0,43.139,63.459,137.073,88.605,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.6,1409.5,2578.5,3752.9,2814.0,702.3,0.0,28.6,41.5,70.5,104.9,78.0,18.3,0.0,64.6,95.5,169.5,248.9,186.0,45.3,0.0,33.569,48.869,84.018,124.595,92.791,21.993,0.0,43.049,63.089,110.088,162.515,121.231,29.103,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.2,1174.4,2111.3,4215.0,234.1,0.0,0.0,28.2,34.4,59.3,111.0,6.1,0.0,0.0,64.2,79.4,140.3,273.0,15.1,0.0,0.0,33.13,40.559,70.324,133.147,7.331,0.0,0.0,42.61,52.409,91.654,175.807,9.701,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.1,1409.8,2112.4,2576.1,0.0,0.0,0.0,28.1,41.8,60.4,68.1,0.0,0.0,0.0,64.1,95.8,141.4,167.1,0.0,0.0,0.0,32.977,49.216,71.468,81.65,0.0,0.0,0.0,42.457,63.436,92.798,107.72,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,940.3,1645.7,3517.3,3746.2,0.0,0.0,0.0,28.3,49.7,97.3,98.2,0.0,0.0,0.0,64.3,112.7,232.3,242.2,0.0,0.0,0.0,33.234,58.322,115.739,117.884,0.0,0.0,0.0,42.714,74.912,151.289,155.804,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,940.4,1642.8,3044.9,702.5,0.0,0.0,0.0,28.4,46.8,80.9,18.5,0.0,0.0,0.0,64.4,109.8,197.9,45.5,0.0,0.0,0.0,33.28,55.369,96.888,22.188,0.0,0.0,0.0,42.76,71.959,127.698,29.298,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.3,1410.6,2110.9,3512.7,234.1,0.0,0.0,28.3,42.6,58.9,92.7,6.1,0.0,0.0,64.3,96.6,139.9,227.7,15.1,0.0,0.0,33.195,49.973,69.978,111.122,7.331,0.0,0.0,42.675,64.193,91.308,146.672,9.701,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.3,1645.7,3280.0,4215.2,0.0,0.0,0.0,28.3,49.7,88.0,111.2,0.0,0.0,0.0,64.3,112.7,214.0,273.2,0.0,0.0,0.0,33.245,58.355,105.246,133.323,0.0,0.0,0.0,42.725,74.945,138.426,175.983,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.2,2113.6,4448.4,702.3,0.0,0.0,0.0,44.2,61.6,116.4,18.3,0.0,0.0,0.0,134.2,196.6,401.4,63.3,0.0,0.0,0.0,51.607,72.717,139.733,22.025,0.0,0.0,0.0,65.827,94.047,184.763,29.135,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.3,1645.7,3280.4,4917.5,0.0,0.0,0.0,28.3,49.7,88.4,129.5,0.0,0.0,0.0,64.3,112.7,214.4,318.5,0.0,0.0,0.0,33.261,58.335,105.571,155.353,0.0,0.0,0.0,42.741,74.925,138.751,205.123,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,1177.1,1409.8,3046.0,937.0,234.1,0.0,0.0,37.1,41.8,82.0,25.0,6.1,0.0,0.0,97.1,113.8,238.0,73.0,18.1,0.0,0.0,43.229,49.144,97.947,29.923,7.33,0.0,0.0,55.079,63.364,128.757,39.403,9.7,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.3,1645.7,2812.8,6093.0,2814.0,702.3,0.0,28.3,49.7,76.8,165.0,78.0,18.3,0.0,64.3,112.7,184.8,399.0,186.0,45.3,0.0,33.253,58.331,91.537,196.998,92.795,21.993,0.0,42.733,74.921,119.977,258.618,121.235,29.103,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.4,1643.9,3279.1,2810.5,0.0,0.0,0.0,28.4,47.9,87.1,74.5,0.0,0.0,0.0,64.4,110.9,213.1,182.5,0.0,0.0,0.0,33.273,56.462,104.312,89.303,0.0,0.0,0.0,42.753,73.052,137.492,117.743,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.4,1646.0,3280.0,936.9,0.0,0.0,0.0,28.4,50.0,88.0,24.9,0.0,0.0,0.0,64.4,113.0,214.0,60.9,0.0,0.0,0.0,33.333,58.615,105.261,29.813,0.0,0.0,0.0,42.813,75.205,138.441,39.293,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.8,1878.5,3513.4,2816.0,2815.0,702.3,0.0,28.8,54.5,93.4,80.0,79.0,18.3,0.0,64.8,126.5,228.4,188.0,187.0,45.3,0.0,33.722,64.387,111.894,94.785,93.791,21.993,0.0,43.202,83.347,147.444,123.225,122.231,29.103,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,940.3,1409.8,3278.9,702.5,0.0,0.0,0.0,28.3,41.8,86.9,18.5,0.0,0.0,0.0,64.3,95.8,212.9,45.5,0.0,0.0,0.0,33.225,49.213,104.141,22.188,0.0,0.0,0.0,42.705,63.433,137.321,29.298,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,941.2,1646.0,4447.9,0.0,0.0,0.0,0.0,29.2,50.0,115.9,0.0,0.0,0.0,0.0,65.2,113.0,286.9,0.0,0.0,0.0,0.0,34.158,58.594,139.318,0.0,0.0,0.0,0.0,43.638,75.184,184.348,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,940.3,1645.6,3044.8,2575.6,0.0,0.0,0.0,28.3,49.6,80.8,67.6,0.0,0.0,0.0,64.3,112.6,197.8,166.6,0.0,0.0,0.0,33.244,58.204,96.785,81.18,0.0,0.0,0.0,42.724,74.794,127.595,107.25,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,940.1,1409.8,2110.8,3512.5,0.0,0.0,0.0,28.1,41.8,58.8,92.5,0.0,0.0,0.0,64.1,95.8,139.8,227.5,0.0,0.0,0.0,32.994,49.221,69.907,110.993,0.0,0.0,0.0,42.474,63.441,91.237,146.543,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,940.3,1646.7,2811.7,3518.7,2815.0,702.3,0.0,28.3,50.7,75.7,98.7,79.0,18.3,0.0,64.3,113.7,183.7,233.7,187.0,45.3,0.0,33.258,59.341,90.441,117.152,93.792,21.993,0.0,42.738,75.931,118.881,152.702,122.232,29.103,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.0,1408.8,2110.8,5151.3,0.0,0.0,0.0,28.0,40.8,58.8,135.3,0.0,0.0,0.0,64.0,94.8,139.8,333.3,0.0,0.0,0.0,32.942,48.194,69.912,162.357,0.0,0.0,0.0,42.422,62.414,91.242,214.497,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.4,1173.7,2110.8,3512.7,234.1,0.0,0.0,28.4,33.7,58.8,92.7,6.1,0.0,0.0,64.4,78.7,139.8,227.7,15.1,0.0,0.0,33.304,39.82,69.909,111.104,7.331,0.0,0.0,42.784,51.67,91.239,146.654,9.701,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.5,1645.3,4448.4,702.3,0.0,0.0,0.0,28.5,49.3,116.4,18.3,0.0,0.0,0.0,64.5,112.3,287.4,45.3,0.0,0.0,0.0,33.433,57.878,139.742,22.027,0.0,0.0,0.0,42.913,74.468,184.772,29.137,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.0,1646.3,2576.8,2107.7,0.0,0.0,0.0,44.0,50.3,68.8,55.7,0.0,0.0,0.0,134.0,155.3,233.8,190.7,0.0,0.0,0.0,51.386,58.883,82.341,66.756,0.0,0.0,0.0,65.606,75.473,108.411,88.086,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.6,1881.6,4683.7,2809.3,0.0,0.0,0.0,28.6,57.6,123.7,73.3,0.0,0.0,0.0,64.6,129.6,303.7,181.3,0.0,0.0,0.0,33.518,67.412,148.324,88.076,0.0,0.0,0.0,42.998,86.372,195.724,116.516,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.3,1644.7,3279.9,2108.2,0.0,0.0,0.0,28.3,48.7,87.9,56.2,0.0,0.0,0.0,64.3,111.7,213.9,137.2,0.0,0.0,0.0,33.209,57.268,105.081,67.271,0.0,0.0,0.0,42.689,73.858,138.261,88.601,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.3,1645.8,3515.2,4215.2,0.0,0.0,0.0,28.3,49.8,95.2,111.2,0.0,0.0,0.0,64.3,112.8,230.2,273.2,0.0,0.0,0.0,33.225,58.38,113.625,133.321,0.0,0.0,0.0,42.705,74.97,149.175,175.981,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1176.0,1879.4,2345.0,1405.5,234.1,0.0,0.0,36.0,55.4,65.0,37.5,6.1,0.0,0.0,96.0,151.4,185.0,109.5,18.1,0.0,0.0,42.187,65.254,77.339,44.831,7.33,0.0,0.0,54.037,84.214,101.039,59.051,9.7,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.2,1644.9,1876.7,3045.2,234.1,0.0,0.0,44.2,48.9,52.7,81.2,6.1,0.0,0.0,134.2,153.9,172.7,276.2,21.1,0.0,0.0,51.623,57.473,62.534,97.214,7.331,0.0,0.0,65.843,74.063,81.494,128.024,9.701,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.3,1410.6,2345.4,2341.9,234.1,0.0,0.0,28.3,42.6,65.4,61.9,6.1,0.0,0.0,64.3,96.6,155.4,151.9,15.1,0.0,0.0,33.217,50.028,77.723,74.154,7.331,0.0,0.0,42.697,64.248,101.423,97.854,9.701,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.3,1645.7,3515.7,4682.6,0.0,0.0,0.0,28.3,49.7,95.7,122.6,0.0,0.0,0.0,64.3,112.7,230.7,302.6,0.0,0.0,0.0,33.232,58.332,114.174,147.227,0.0,0.0,0.0,42.712,74.922,149.724,194.627,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.4,1880.4,4683.2,0.0,0.0,0.0,0.0,28.4,56.4,123.2,0.0,0.0,0.0,0.0,64.4,128.4,303.2,0.0,0.0,0.0,0.0,33.332,66.256,147.77,0.0,0.0,0.0,0.0,42.812,85.216,195.17,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.7,1409.8,3280.0,936.9,0.0,0.0,0.0,28.7,41.8,88.0,24.9,0.0,0.0,0.0,64.7,95.8,214.0,60.9,0.0,0.0,0.0,33.66,49.196,105.203,29.813,0.0,0.0,0.0,43.14,63.416,138.383,39.293,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.1,1644.1,1875.8,3278.1,0.0,0.0,0.0,44.1,48.1,51.8,86.1,0.0,0.0,0.0,134.1,153.1,171.8,296.1,0.0,0.0,0.0,51.465,56.714,61.593,103.365,0.0,0.0,0.0,65.685,73.304,80.553,136.545,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,941.0,1644.9,3280.4,1639.4,234.1,0.0,0.0,29.0,48.9,88.4,43.4,6.1,0.0,0.0,65.0,111.9,214.4,106.4,15.1,0.0,0.0,33.888,57.549,105.611,51.965,7.331,0.0,0.0,43.368,74.139,138.791,68.555,9.701,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,940.9,1174.4,1877.0,1873.9,234.1,0.0,0.0,28.9,34.4,53.0,49.9,6.1,0.0,0.0,64.9,79.4,125.0,121.9,15.1,0.0,0.0,33.853,40.505,62.845,59.749,7.33,0.0,0.0,43.333,52.355,81.805,78.709,9.7,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,940.3,1645.8,3515.7,3746.2,0.0,0.0,0.0,28.3,49.8,95.7,98.2,0.0,0.0,0.0,64.3,112.8,230.7,242.2,0.0,0.0,0.0,33.265,58.364,114.198,117.889,0.0,0.0,0.0,42.745,74.954,149.748,155.809,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,940.4,1408.0,2110.2,3980.5,0.0,0.0,0.0,28.4,40.0,58.2,104.5,0.0,0.0,0.0,64.4,94.0,139.2,257.5,0.0,0.0,0.0,33.33,47.417,69.243,125.398,0.0,0.0,0.0,42.81,61.637,90.573,165.688,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,940.7,1881.9,4682.0,0.0,0.0,0.0,0.0,28.7,57.9,122.0,0.0,0.0,0.0,0.0,64.7,129.9,302.0,0.0,0.0,0.0,0.0,33.588,67.717,146.638,0.0,0.0,0.0,0.0,43.068,86.677,194.038,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.6,1881.5,4449.6,2809.3,0.0,0.0,0.0,28.6,57.5,117.6,73.3,0.0,0.0,0.0,64.6,129.5,288.6,181.3,0.0,0.0,0.0,33.527,67.34,141.004,88.075,0.0,0.0,0.0,43.007,86.3,186.034,116.515,0.0,0.0,0.0
