id,Z-0_FS_AB,Z-1_FS_AB,Z-2_FS_AB,Z-3_FS_AB,Z-4_FS_AB,Z-5_FS_AB,Z-6_FS_AB,I-0_FS_AB,I-1_FS_AB,I-2_FS_AB,I-3_FS_AB,I-4_FS_AB,I-5_FS_AB,I-6_FS_AB,T-0_FS_AB,T-1_FS_AB,T-2_FS_AB,T-3_FS_AB,T-4_FS_AB,T-5_FS_AB,T-6_FS_AB,S-0_FS_AB,S-1_FS_AB,S-2_FS_AB,S-3_FS_AB,S-4_FS_AB,S-5_FS_AB,S-6_FS_AB,chi-0_FS_AB,chi-1_FS_AB,chi-2_FS_AB,chi-3_FS_AB,chi-4_FS_AB,chi-5_FS_AB,chi-6_FS_AB
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2115.4,3259.6,4443.8,4665.0,2870.4,1946.2,1377.7,393.4,637.6,846.8,879.0,893.4,857.2,738.7,681.4,1033.6,1338.8,1326.0,1334.4,1262.2,1002.7,341.066,545.955,721.565,741.768,737.27,669.802,549.728,663.236,1063.095,1394.735,1436.508,1484.3,1422.982,1211.078
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_iodide_1_smi1_1_s_1,2203.3,3345.3,4603.6,4505.8,2310.8,903.5,488.4,331.3,594.3,748.6,791.8,573.8,414.5,281.4,607.3,990.3,1219.6,1148.8,837.8,603.5,353.4,290.276,509.471,636.16,664.393,475.321,318.661,202.596,573.356,1036.031,1270.84,1337.023,975.721,694.411,468.456
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,2288.3,4161.7,5838.0,4133.6,3092.2,2012.7,818.3,395.3,678.7,978.0,1325.6,1013.2,911.7,503.3,701.3,1116.7,1638.0,1805.6,1454.2,1196.7,593.3,341.982,579.175,832.87,1038.917,822.21,698.587,360.571,663.612,1114.945,1621.15,2202.137,1709.31,1521.907,824.581
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2060.9,3205.0,4637.5,4029.9,2716.1,2088.7,1188.7,374.9,616.0,863.5,909.9,850.1,750.7,483.7,650.9,1018.0,1370.5,1326.9,1231.1,1035.7,621.7,328.187,529.588,734.663,760.131,709.343,608.009,373.174,632.807,1038.478,1437.563,1507.791,1437.563,1258.979,800.224
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2551.7,4446.8,5152.4,4785.9,2735.1,1746.3,977.9,436.7,828.8,1201.4,1272.9,1172.1,891.3,554.9,820.7,1464.8,2005.4,1974.9,1727.1,1215.3,713.9,378.035,710.019,1006.351,1035.73,923.517,672.282,406.432,743.645,1405.719,2033.161,2123.29,1968.237,1464.162,908.902
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,3241.0,5203.6,7888.4,9850.4,10444.7,8671.9,6108.3,688.0,1201.6,1768.4,2071.4,2416.7,2794.9,2733.3,1234.0,2041.6,2938.4,3316.4,3886.7,4324.9,3939.3,593.183,1026.842,1494.738,1748.731,2046.536,2286.334,2124.267,1157.303,2012.852,2934.168,3426.271,4043.126,4664.134,4493.697
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,1814.4,2755.7,3600.6,3083.3,1739.0,1149.7,449.7,317.4,502.7,699.6,698.3,635.0,471.7,251.7,545.4,850.7,1101.6,1016.3,899.0,639.7,323.7,275.642,431.643,587.776,578.718,520.626,370.992,183.62,549.812,869.493,1192.366,1179.048,1096.446,809.532,417.08
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,3030.7,5203.4,8996.9,9201.2,10159.9,9483.5,7600.6,735.7,1249.4,1895.9,2553.2,2860.9,3630.5,3784.6,1299.7,2107.4,3215.9,3915.2,4603.9,5547.5,5215.6,625.055,1048.315,1604.255,2081.876,2378.647,2911.387,2892.464,1236.185,2072.245,3121.895,4194.146,4774.717,6057.307,6185.834
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2198.0,3682.0,5956.0,4737.1,3460.2,2893.3,1612.5,446.0,766.0,1033.0,1410.1,1225.2,1327.3,1072.5,794.0,1228.0,1729.0,1980.1,1858.2,1888.3,1243.5,381.139,639.525,878.684,1115.986,1001.901,1025.81,758.566,748.819,1261.545,1705.694,2330.896,2040.231,2202.53,1742.896
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2338.0,4300.8,6024.4,4306.6,2966.4,1724.7,731.9,397.0,682.8,987.4,1336.6,1028.4,899.7,500.9,703.0,1120.8,1647.4,1816.6,1469.4,1184.7,590.9,346.041,590.195,851.55,1059.891,832.648,673.311,354.099,652.761,1091.945,1595.85,2156.361,1698.598,1461.111,807.609
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1970.0,3027.8,4263.7,4045.8,2339.6,1975.4,1184.7,380.0,642.8,810.7,838.8,875.6,832.4,680.7,674.0,1038.8,1281.7,1264.8,1307.6,1225.4,878.7,324.926,534.108,679.673,697.116,715.673,653.303,491.204,655.886,1108.278,1370.003,1406.616,1499.153,1410.893,1129.394
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2227.0,3492.0,4913.7,6395.2,3694.7,2787.3,1659.6,457.0,786.0,1070.7,1286.2,1363.7,1218.3,942.6,817.0,1290.0,1766.7,1985.2,1960.7,1719.3,1263.6,390.803,655.487,897.197,1058.967,1095.055,957.397,695.231,771.473,1313.597,1784.297,2118.867,2253.835,2038.447,1530.641
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,2298.1,3647.5,4897.7,8377.5,3998.1,3219.4,2377.7,507.1,944.5,1216.7,1564.5,1760.1,1485.4,1057.7,951.1,1544.5,2062.7,2494.5,2516.1,2037.4,1849.7,422.679,757.215,991.378,1264.957,1354.506,1113.07,820.77,878.529,1620.045,2084.008,2633.227,2990.826,2561.29,1754.85
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2610.8,5353.1,7560.4,5106.7,3207.3,2046.3,0.0,408.8,757.1,1074.4,1740.7,1323.3,1236.3,0.0,750.8,1231.1,1872.4,2322.7,1917.3,1236.3,0.0,355.714,646.643,930.834,1349.076,1055.505,866.365,0.0,670.804,1204.073,1739.724,2830.746,2182.275,1969.585,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2769.4,4498.5,6483.0,6530.2,3925.6,2457.8,1050.0,486.4,934.5,1218.0,1928.2,1603.6,1290.8,1050.0,924.4,1570.5,2208.0,2879.2,2347.6,1860.8,1050.0,418.567,784.975,1040.393,1531.308,1266.725,972.012,698.127,827.797,1570.915,2060.843,3251.568,2693.225,2103.822,1662.027
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2495.7,4228.2,6711.8,8587.9,5527.5,4588.4,2963.6,554.7,1012.2,1380.8,1897.9,2380.5,2113.4,1640.6,1022.7,1660.2,2292.8,3052.9,3391.5,2953.4,2153.6,467.391,826.457,1145.245,1554.603,1847.839,1616.709,1200.66,939.021,1678.757,2283.235,3161.283,3988.189,3556.329,2709.69
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2407.3,4368.9,6311.9,4923.0,3685.2,3145.0,1322.8,433.3,777.9,1004.9,1374.0,1222.2,1345.0,899.8,787.3,1239.9,1679.9,1929.0,1879.2,1846.0,962.8,372.239,649.075,857.223,1091.624,1005.582,1031.412,623.683,729.449,1290.355,1658.733,2269.004,2027.742,2221.812,1446.103
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2120.7,3331.7,4825.9,5946.3,3176.5,2662.5,1511.2,440.7,790.7,1030.9,1239.3,1331.5,1180.5,935.2,806.7,1294.7,1705.9,1917.3,1919.5,1699.5,1175.2,372.44,644.859,852.866,1010.329,1052.415,918.162,663.128,758.84,1356.069,1748.816,2069.029,2249.805,1986.282,1543.838
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2972.6,4904.2,7395.9,8977.1,9510.9,8243.3,6299.7,683.6,1124.2,1713.9,2005.1,2421.9,2972.3,2933.7,1187.6,1916.2,2823.9,3196.1,3891.9,4532.3,4157.7,586.608,963.371,1446.994,1686.567,2034.352,2406.703,2273.864,1148.598,1864.271,2826.544,3284.937,4023.052,4932.133,4813.664
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2068.2,3550.2,5963.9,3700.9,2766.4,2038.7,404.8,394.2,700.2,956.9,1330.9,1095.4,1093.7,341.8,712.2,1144.2,1613.9,1831.9,1644.4,1324.7,341.8,337.895,585.902,813.935,1041.274,885.288,795.45,231.126,667.235,1163.822,1587.575,2209.144,1830.498,1844.91,550.986
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,2965.7,4989.9,8788.4,9191.7,9616.0,8771.7,6830.5,709.7,1227.9,1846.4,2414.7,2542.0,3254.7,3491.5,1261.7,2061.9,3106.4,3638.7,4117.0,5027.7,4823.5,603.447,1031.087,1564.937,1974.184,2122.328,2615.617,2656.196,1187.757,2030.147,3035.687,3958.534,4236.608,5399.497,5665.076
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2198.2,3380.3,4939.8,5873.7,3521.9,2714.3,1636.2,446.2,728.3,973.8,1193.7,1277.9,1226.3,967.2,776.2,1184.3,1609.8,1850.7,1880.9,1748.3,1249.2,382.912,614.817,829.452,995.56,1035.316,959.745,707.789,750.922,1212.267,1616.142,1961.38,2109.946,2026.545,1564.979
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,2257.5,3512.7,4725.2,7817.4,3795.9,3424.9,2158.8,490.5,875.7,1116.2,1448.4,1635.9,1444.9,958.8,898.5,1421.7,1884.2,2306.4,2343.9,1948.9,1612.8,413.394,710.154,925.315,1192.982,1286.59,1122.849,744.978,842.544,1495.404,1903.645,2427.092,2735.29,2496.129,1590.018
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,2145.9,3291.4,4942.0,5263.3,3347.2,2002.1,1478.1,393.9,675.4,862.0,874.3,821.2,811.1,803.1,699.9,1077.4,1357.0,1285.3,1229.2,1249.1,1076.1,340.833,571.014,735.257,742.691,691.362,642.516,591.607,665.733,1136.934,1427.627,1438.631,1381.722,1357.356,1324.567
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2209.8,3361.2,4938.3,6424.8,3590.8,3284.7,2433.0,457.8,772.2,1026.3,1279.8,1415.8,1298.7,1080.0,811.8,1258.2,1716.3,1999.8,2048.8,1868.7,1374.0,390.413,638.792,859.213,1057.018,1132.108,1037.376,820.584,785.483,1320.812,1746.553,2137.018,2391.388,2159.286,1756.884
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,2179.1,3510.7,4808.5,3950.1,2097.3,1257.6,541.5,370.1,678.7,941.5,989.1,804.3,609.6,343.5,682.1,1161.7,1535.5,1466.1,1155.3,840.6,415.5,321.051,579.764,793.852,810.89,642.746,461.958,244.13,632.631,1160.834,1589.782,1656.65,1357.646,1015.788,562.1
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1856.8,2722.8,4176.4,3366.1,1796.6,1229.3,549.7,326.8,553.8,723.4,726.1,611.6,563.3,342.7,578.8,913.8,1146.4,1038.1,911.6,794.3,414.7,281.676,467.301,609.208,600.327,501.493,429.731,243.173,567.966,963.201,1230.748,1232.157,1052.263,953.051,565.733
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,2691.6,4243.4,6642.2,8948.4,5543.4,3025.0,2352.0,540.6,1036.4,1374.2,1922.4,2279.4,1576.0,1407.0,1026.6,1708.4,2325.2,3113.4,3155.4,2305.0,1920.0,457.915,850.47,1141.628,1579.463,1763.025,1178.707,1020.634,913.435,1723.62,2281.868,3206.933,3799.245,2592.877,2283.154
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2170.6,3348.0,4736.9,6359.9,3468.2,2413.6,1548.5,439.6,756.0,1007.9,1229.9,1332.2,1147.6,888.5,787.6,1236.0,1679.9,1919.9,1911.2,1624.6,1179.5,373.676,625.073,840.793,1012.087,1055.952,877.029,652.605,754.106,1288.523,1709.803,2039.857,2226.282,1911.009,1445.025
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2355.2,4113.4,5868.5,5494.5,3526.8,2344.7,1049.9,426.2,771.4,999.5,1444.5,1162.8,1177.7,1049.9,780.2,1239.4,1713.5,2029.5,1738.8,1747.7,1049.9,362.756,639.241,845.654,1130.022,924.705,892.03,698.038,721.586,1282.861,1681.034,2428.392,1978.935,1933.12,1661.938
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2295.6,3543.7,4644.2,4637.7,2844.3,2046.6,1184.7,408.6,723.7,912.2,1013.7,1050.3,876.6,680.7,744.6,1194.7,1488.2,1589.7,1569.3,1269.6,878.7,351.59,606.341,767.661,841.717,849.977,681.71,491.237,713.0,1265.291,1568.001,1745.557,1835.537,1491.14,1129.427
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2954.4,4684.5,7364.6,8977.1,9344.4,7983.8,6422.2,695.4,1147.5,1754.6,2017.1,2351.4,2871.8,2942.2,1211.4,1945.5,2882.6,3187.1,3767.4,4416.8,4238.2,594.587,976.063,1471.312,1679.954,1964.545,2327.156,2294.328,1169.417,1912.903,2920.642,3349.484,3973.285,4827.656,4836.948
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,3414.4,6259.0,9463.3,10490.8,11606.8,10887.7,8620.4,774.4,1333.0,1954.3,2600.8,2990.8,3915.7,4381.4,1374.4,2209.0,3292.3,4016.8,4859.8,6120.7,6028.4,661.147,1128.448,1661.898,2140.084,2509.379,3157.407,3320.184,1283.647,2167.138,3179.238,4211.194,4905.089,6424.377,7102.884
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2187.0,3323.2,4581.2,6348.3,3431.6,2798.2,2230.0,465.0,782.2,990.2,1176.3,1307.6,1271.2,1126.0,825.0,1250.2,1626.2,1857.3,1946.6,1856.2,1642.0,392.3,642.204,825.864,972.315,1035.418,980.463,853.527,799.22,1334.574,1681.764,1979.085,2234.158,2127.153,1840.707
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2742.2,4472.1,6256.7,6366.1,3804.9,2265.4,945.6,474.2,920.1,1204.7,1860.1,1524.9,1131.4,945.6,906.2,1550.1,2164.7,2763.1,2190.9,1644.4,945.6,409.171,773.33,1027.261,1476.088,1204.7,860.038,628.919,807.091,1549.49,2046.421,3144.958,2578.7,1857.418,1496.429
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,3263.5,6058.7,8891.7,9372.1,10604.1,9546.2,7144.4,710.5,1225.7,1880.7,2475.1,2675.1,3237.2,3463.4,1262.5,2071.7,3164.7,3753.1,4232.1,5010.2,4750.4,610.254,1046.677,1596.667,2024.069,2240.787,2629.949,2644.898,1178.664,1994.197,3073.387,4034.249,4437.417,5352.089,5654.498
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2173.5,3595.6,4708.6,3626.8,2206.4,1332.4,440.2,373.5,667.6,949.6,1025.8,901.4,624.4,269.2,679.5,1150.6,1558.6,1532.8,1270.4,819.4,320.2,324.625,571.046,802.797,840.56,720.575,474.537,192.189,639.625,1141.496,1607.577,1717.22,1523.885,1054.587,444.249
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,3261.4,5258.7,8063.2,12269.1,11422.3,9843.3,9102.5,804.4,1403.7,1976.2,2402.1,2977.3,3504.3,3870.5,1446.4,2321.7,3290.2,3887.1,4690.3,5508.3,6066.5,681.305,1166.227,1654.653,2015.118,2486.813,2846.541,3051.089,1356.665,2345.197,3284.343,3959.958,4964.213,5879.961,6440.699
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,2309.8,3253.5,4405.0,6037.2,3272.3,1538.1,1198.5,413.8,763.5,952.0,1153.2,1220.3,728.1,655.5,773.8,1261.5,1606.0,1843.2,1682.3,1088.1,895.5,354.228,631.976,790.789,950.049,964.196,557.01,482.446,716.238,1321.526,1633.339,1944.609,2086.076,1207.77,1081.816
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2125.4,3562.8,5877.1,4041.2,3160.9,2515.0,971.3,409.4,691.8,990.1,1371.2,1105.9,1093.0,548.3,721.4,1135.8,1668.1,1887.2,1630.9,1402.0,647.3,353.044,586.433,844.35,1079.374,905.278,842.111,397.205,683.794,1132.913,1634.43,2259.544,1819.318,1768.931,884.345
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2168.9,3648.1,5916.2,4629.6,3306.9,2580.7,1458.8,443.9,765.1,1032.2,1407.6,1218.9,1311.7,1065.8,791.9,1227.1,1728.2,1977.6,1851.9,1872.7,1236.8,378.086,637.771,877.179,1111.16,989.697,995.628,744.521,740.036,1251.001,1692.339,2296.64,2001.297,2133.438,1710.161
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,3468.3,6317.4,9530.5,10674.3,11972.5,11661.3,9322.9,777.3,1334.4,1955.5,2601.3,2996.5,3933.3,4399.9,1377.3,2210.4,3293.5,4017.3,4865.5,6138.3,6046.9,666.162,1131.766,1664.848,2146.291,2529.645,3209.867,3371.875,1290.642,2175.496,3191.818,4238.641,4940.745,6477.917,7142.965
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2327.3,3674.8,5132.8,8458.0,4116.2,3394.4,2633.5,521.3,959.8,1232.8,1609.0,1830.2,1606.4,1313.5,971.3,1565.8,2096.8,2569.0,2634.2,2296.4,2105.5,434.059,769.793,1007.011,1301.354,1409.901,1214.358,989.636,901.219,1642.403,2103.631,2699.144,3097.401,2721.918,2161.856
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2157.8,3310.5,4681.9,6276.1,3350.5,2884.2,1878.7,444.8,757.5,1012.9,1239.1,1349.5,1180.2,903.7,792.8,1237.5,1684.9,1929.1,1928.5,1657.2,1194.7,379.067,625.648,845.033,1020.776,1073.125,934.751,683.576,766.577,1301.638,1732.133,2082.326,2304.595,2007.191,1516.046
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,3064.5,5024.9,7502.3,9832.1,9785.8,8766.2,7502.9,736.5,1217.9,1793.3,2098.1,2606.8,3276.2,3428.9,1282.5,2027.9,2951.3,3379.1,4208.8,5052.2,4997.9,628.152,1031.903,1510.369,1761.032,2173.366,2644.264,2679.472,1240.212,2026.763,2975.539,3462.092,4377.316,5466.844,5631.322
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2013.8,3338.2,5687.7,4112.8,2782.8,2223.0,977.7,414.8,752.2,974.7,1322.8,1123.8,1131.0,824.7,762.8,1208.2,1631.7,1841.8,1690.8,1593.0,887.7,348.676,607.017,820.042,1033.077,902.003,842.236,558.041,710.386,1281.897,1626.082,2191.617,1900.223,1885.666,1324.571
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,2505.2,4733.7,6998.5,4824.9,2016.1,807.3,122.0,408.2,836.7,1226.5,1668.9,1062.1,594.3,122.0,798.2,1496.7,2162.5,2331.9,1392.1,684.3,122.0,352.186,711.907,1047.471,1306.174,794.608,413.175,80.6,688.906,1402.267,2038.911,2744.554,1728.508,956.085,194.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,2127.7,3281.9,4670.3,4614.1,3096.9,1631.9,904.1,360.7,581.9,845.3,840.1,690.9,575.9,442.1,618.7,959.9,1325.3,1200.1,984.9,821.9,610.1,319.808,515.496,729.895,711.112,587.312,466.623,338.683,594.488,946.746,1379.875,1363.432,1149.992,961.803,723.703
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2464.8,4206.6,6722.8,7306.3,5195.8,3922.1,2361.7,511.8,909.6,1325.8,1705.3,2063.8,1744.1,1095.7,925.8,1509.6,2147.8,2671.3,2882.8,2299.1,1401.7,439.39,762.705,1110.156,1406.76,1623.452,1347.391,829.108,847.48,1474.335,2147.076,2787.78,3391.052,2851.981,1772.398
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2133.8,3462.3,5985.3,5447.2,3542.7,3131.6,1352.8,453.8,792.3,1044.3,1571.2,1439.7,1475.6,1163.8,819.8,1284.3,1812.3,2276.2,2156.7,2102.6,1163.8,381.488,642.661,883.949,1240.035,1146.072,1127.861,786.198,779.408,1347.961,1756.949,2626.185,2449.692,2458.751,1870.518
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2494.3,4314.7,5102.8,4077.3,2610.2,1483.9,503.6,394.3,732.7,1118.8,1197.3,936.2,529.9,191.6,730.3,1326.7,1874.8,1773.3,1272.2,679.9,227.6,349.486,643.346,953.978,992.672,764.461,426.011,148.176,669.676,1245.956,1902.788,2006.942,1577.551,890.231,318.396
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,2234.9,3541.0,5651.3,3951.1,1681.3,1126.1,278.0,365.9,709.0,935.3,1320.1,664.3,667.1,278.0,695.9,1171.0,1619.3,1728.1,1027.3,856.1,278.0,317.037,597.255,795.94,1028.924,528.299,477.735,184.872,618.957,1187.775,1563.25,2210.234,1100.909,1104.675,440.022
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2204.2,4078.2,7243.7,4142.9,3340.9,2323.4,0.0,419.2,766.2,1078.7,1775.9,1408.9,1468.4,0.0,767.2,1246.2,1894.7,2399.9,2116.9,1468.4,0.0,360.499,644.421,931.206,1371.448,1123.765,1022.105,0.0,690.019,1220.991,1747.986,2882.188,2302.795,2339.705,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2764.2,4927.7,6066.5,4475.9,2362.4,1109.3,276.4,400.2,772.7,1056.5,1553.9,928.4,614.3,276.4,760.2,1330.7,1872.5,2150.9,1288.4,803.3,276.4,351.356,668.064,905.58,1215.76,732.624,452.201,183.238,681.356,1303.254,1784.79,2630.47,1555.734,1012.631,438.388
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2204.1,3378.3,4776.2,6407.7,3705.1,3155.0,2355.1,458.1,783.3,1065.2,1283.7,1365.1,1223.0,963.1,818.1,1287.3,1761.2,1982.7,1962.1,1724.0,1284.1,390.719,647.076,884.71,1055.734,1093.973,978.453,748.959,782.549,1335.456,1806.88,2145.514,2310.143,2049.693,1567.989
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2168.3,3694.9,5795.5,5358.0,3241.6,2446.1,1050.0,437.3,781.9,1034.5,1521.0,1330.6,1279.1,1050.0,797.3,1267.9,1784.5,2190.0,1963.6,1849.1,1050.0,369.647,645.414,873.544,1191.128,1038.838,958.296,698.149,742.157,1296.084,1730.044,2536.358,2237.488,2095.776,1662.049
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,2483.2,4252.7,4949.9,4060.4,2469.5,1427.9,669.4,398.2,775.7,1022.9,994.4,945.5,728.9,417.4,758.2,1357.7,1670.9,1549.4,1425.5,992.9,498.4,348.022,670.23,870.713,826.974,759.715,547.581,297.108,680.242,1321.23,1732.463,1672.134,1594.495,1204.611,687.618
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_iodide_1_smi1_1_s_1,2579.2,4784.5,6188.4,5316.0,2886.4,1182.8,494.1,401.2,770.5,1148.4,1194.0,918.4,594.8,314.1,755.2,1382.5,1904.4,1788.0,1290.4,804.8,386.1,352.442,677.872,981.284,985.777,734.483,451.842,225.726,674.402,1287.232,1912.724,1959.697,1513.343,974.682,506.706
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,2022.9,2934.2,4317.0,5268.7,2807.8,1917.0,1169.6,390.9,657.2,828.0,978.7,1001.8,858.0,692.6,690.9,1065.2,1362.0,1506.7,1433.8,1248.0,890.6,334.072,548.361,700.623,817.872,806.673,666.512,502.153,674.422,1128.081,1410.063,1646.202,1707.453,1436.282,1133.323
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2266.9,4111.6,5963.3,4127.3,2856.2,1764.7,673.0,394.9,667.6,941.3,1325.3,1086.2,1032.7,475.0,694.9,1087.6,1595.3,1832.3,1593.2,1311.7,508.0,340.626,570.142,808.841,1043.047,874.594,758.096,328.84,659.766,1090.762,1550.441,2163.217,1783.984,1674.866,779.95
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,2978.4,4984.1,7495.6,9025.3,9541.6,8238.3,6354.0,686.4,1165.1,1759.6,2029.3,2416.6,2937.3,2916.0,1208.4,1975.1,2884.6,3214.3,3862.6,4476.3,4140.0,589.08,992.022,1481.642,1703.259,2029.485,2382.595,2262.93,1152.06,1937.892,2905.772,3329.259,4030.185,4889.905,4806.78
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2172.2,3708.7,5868.6,4212.8,3042.5,2278.1,916.3,399.2,681.7,984.6,1338.8,1035.5,919.1,505.3,705.2,1119.7,1644.6,1818.8,1476.5,1204.1,595.3,348.873,586.58,848.913,1065.681,850.025,720.857,367.312,657.423,1097.87,1602.333,2179.671,1716.185,1495.817,816.322
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2200.2,3308.4,4774.3,6409.8,3406.6,3209.7,2341.4,469.2,773.4,958.3,1183.8,1378.6,1376.7,1258.4,823.2,1223.4,1588.3,1885.8,2053.6,2036.7,1747.4,398.107,637.956,811.719,992.559,1107.132,1086.293,937.628,802.117,1316.466,1621.809,1967.799,2314.692,2300.063,2054.558
