id,Z-0_FD_AB,Z-1_FD_AB,Z-2_FD_AB,Z-3_FD_AB,Z-4_FD_AB,Z-5_FD_AB,Z-6_FD_AB,I-0_FD_AB,I-1_FD_AB,I-2_FD_AB,I-3_FD_AB,I-4_FD_AB,I-5_FD_AB,I-6_FD_AB,T-0_FD_AB,T-1_FD_AB,T-2_FD_AB,T-3_FD_AB,T-4_FD_AB,T-5_FD_AB,T-6_FD_AB,S-0_FD_AB,S-1_FD_AB,S-2_FD_AB,S-3_FD_AB,S-4_FD_AB,S-5_FD_AB,S-6_FD_AB,chi-0_FD_AB,chi-1_FD_AB,chi-2_FD_AB,chi-3_FD_AB,chi-4_FD_AB,chi-5_FD_AB,chi-6_FD_AB
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,2006.1,2727.7,3864.4,6480.9,3441.2,1071.1,1035.4,-33.9,-68.3,-77.6,-119.1,-140.8,-56.9,-44.6,362.1,447.7,642.4,756.9,459.2,399.1,495.4,-101.926,-214.924,-231.086,-328.6,-452.452,-288.046,-235.373,303.044,536.846,641.434,792.14,932.708,614.594,520.627
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1970.0,2932.5,4751.9,4612.9,2109.5,970.7,-24.6,-31.0,-70.5,-99.1,-127.1,-110.5,-64.3,-24.6,383.0,493.5,767.9,607.9,468.5,556.7,-24.6,-97.273,-224.477,-281.563,-484.924,-384.049,-314.762,-415.806,280.967,518.593,679.037,993.866,770.801,594.958,655.824
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,2091.2,3030.2,5011.8,6548.8,2665.4,1360.9,888.0,-35.8,-80.8,-112.2,-165.2,-166.6,-88.1,-57.0,450.2,591.2,838.8,1025.8,709.4,640.9,456.0,-119.771,-272.069,-352.85,-525.732,-707.25,-485.327,-443.412,339.559,616.321,810.25,1151.268,1397.55,928.843,819.108
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1810.1,3543.7,5916.5,2269.9,1131.0,-19.9,0.0,-25.9,-59.3,-101.5,-115.1,-93.0,-19.9,0.0,316.1,414.7,696.5,466.9,501.0,-19.9,0.0,-88.44,-190.681,-258.86,-538.481,-397.401,-429.787,0.0,246.9,417.449,577.24,1005.829,713.739,692.873,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1876.9,3455.9,4916.7,3139.8,1995.9,1028.0,132.3,-34.1,-66.1,-108.3,-118.2,-131.1,-64.0,-20.7,313.9,389.9,548.7,400.8,435.9,398.0,42.3,-94.43,-194.026,-257.195,-399.336,-344.237,-352.705,-287.367,251.2,432.614,532.765,735.084,629.863,690.725,479.163
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3001.0,5003.8,7802.7,10001.6,9005.9,6657.4,4534.8,-77.0,-168.2,-246.3,-348.4,-453.1,-443.6,-352.2,667.0,1007.8,1493.7,1901.6,2021.9,1977.4,1699.8,-205.307,-419.01,-636.384,-909.303,-1284.044,-1396.456,-1382.74,516.673,881.7,1327.956,1849.827,2458.516,2603.504,2497.34
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2726.1,4260.4,5893.7,7257.4,7335.9,5328.3,3274.6,-69.9,-143.6,-199.3,-251.6,-320.1,-332.7,-253.4,530.1,816.4,1129.7,1251.4,1452.9,1404.3,1015.6,-169.692,-333.352,-500.965,-629.818,-786.117,-944.172,-918.064,437.508,762.098,1107.725,1334.822,1658.223,1885.968,1699.406
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1854.7,3058.4,5184.4,5579.4,2617.3,2047.2,1089.0,-41.3,-79.6,-122.6,-162.6,-193.7,-160.8,-72.0,396.7,520.4,681.4,848.4,775.3,646.2,342.0,-124.04,-250.849,-341.372,-462.01,-668.915,-640.414,-500.247,325.72,544.451,700.378,942.5,1248.265,1181.036,947.313
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_bromide_1_smi1_1_s_1,2788.9,5025.7,7363.0,7993.7,8350.7,6781.8,3212.5,-67.1,-140.3,-203.0,-250.3,-289.3,-310.2,-279.5,508.9,741.7,1147.0,1054.7,1303.7,1453.8,989.5,-164.001,-317.953,-482.399,-700.817,-684.36,-887.664,-1065.56,402.489,661.757,1018.081,1375.483,1363.23,1732.056,1751.17
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1864.4,3071.9,5271.6,5783.7,2781.5,1947.9,1028.1,-40.6,-81.1,-125.4,-165.3,-188.5,-158.1,-84.9,415.4,542.9,732.6,890.7,822.5,726.9,464.1,-128.529,-260.216,-360.394,-487.125,-681.718,-667.531,-569.237,332.961,553.354,738.266,965.385,1250.222,1187.129,998.683
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2022.3,3678.8,5257.7,3874.2,2675.6,1836.5,658.6,-41.7,-77.2,-121.3,-136.8,-153.4,-119.5,-49.4,306.3,384.8,574.7,433.2,479.6,441.5,121.6,-100.695,-190.702,-263.364,-412.285,-363.887,-404.203,-355.146,250.785,397.478,525.666,745.475,638.323,719.627,602.934
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1579.9,2539.4,4838.0,2708.4,1578.3,1063.8,130.8,-31.1,-58.6,-94.0,-114.6,-128.7,-61.2,-22.2,322.9,403.4,581.0,440.4,528.3,439.8,40.8,-100.035,-206.688,-249.308,-412.721,-366.915,-408.125,-311.609,271.275,477.792,560.182,773.089,676.665,798.475,517.291
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1754.8,2671.9,3785.2,5076.8,2351.1,1616.5,962.1,-39.2,-67.1,-93.8,-119.2,-132.9,-123.5,-69.9,320.8,436.9,602.2,579.8,464.1,377.5,251.1,-104.509,-196.895,-266.807,-344.183,-398.024,-377.459,-301.661,280.181,469.825,630.073,735.067,796.966,723.781,573.619
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3042.9,5503.2,7630.2,7611.3,8161.6,6515.3,3404.6,-71.1,-154.8,-229.8,-299.7,-352.4,-351.7,-294.4,564.9,859.2,1348.2,1356.3,1582.6,1691.3,1109.6,-175.879,-348.75,-537.798,-840.21,-876.107,-1073.426,-1176.386,445.001,746.16,1140.702,1650.42,1709.413,2103.574,2007.004
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1960.4,3542.5,6571.0,5561.4,3113.5,2032.0,468.2,-40.6,-84.5,-143.0,-189.6,-231.5,-164.0,-53.8,451.4,575.5,853.0,974.4,1034.5,772.0,108.2,-130.01,-279.3,-378.991,-621.73,-787.112,-869.496,-664.36,335.98,573.15,758.219,1190.78,1409.668,1562.964,1132.94
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1606.6,2308.8,3305.4,3132.5,1804.0,866.9,428.8,-34.4,-61.2,-81.6,-89.5,-74.0,-57.1,-33.2,223.6,316.8,398.4,270.5,220.0,188.9,134.8,-78.994,-136.702,-207.309,-228.176,-186.284,-168.557,-136.602,207.716,323.378,473.781,451.414,400.036,332.533,248.418
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_bromide_1_smi1_1_s_1,2268.0,3637.3,5901.2,7605.6,7785.6,5712.7,3435.5,-60.0,-115.7,-158.8,-197.4,-236.4,-266.3,-236.5,444.0,658.3,945.2,963.6,1161.6,1254.7,1017.5,-156.231,-276.035,-417.017,-500.509,-592.359,-780.369,-867.589,405.579,629.815,963.793,1075.091,1333.731,1630.791,1624.841
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1647.9,2526.0,3361.0,3183.2,1830.9,886.7,427.8,-35.1,-63.0,-86.0,-95.8,-83.1,-61.3,-34.2,228.9,333.0,424.0,312.2,258.9,202.7,133.8,-81.587,-139.085,-218.889,-248.397,-222.673,-199.091,-145.813,213.553,323.545,485.871,475.083,438.887,377.299,261.887
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1908.8,3677.2,6061.3,2907.9,1122.0,-19.8,0.0,-29.2,-66.8,-112.7,-122.1,-102.0,-19.8,0.0,306.8,389.2,643.3,345.9,492.0,-19.8,0.0,-83.228,-181.198,-250.861,-493.913,-327.747,-429.618,0.0,221.662,369.572,524.849,898.177,567.933,693.042,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,1775.6,2899.0,3318.5,2498.1,1103.8,486.4,155.4,-33.4,-68.0,-89.5,-96.9,-69.2,-32.6,-9.6,242.6,385.0,456.5,326.1,221.8,111.4,41.4,-75.581,-144.213,-222.757,-253.876,-216.595,-142.003,-63.528,212.749,356.907,519.443,499.994,435.725,280.697,123.462
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1675.1,3166.8,5545.8,1887.2,1378.5,-17.5,0.0,-31.9,-64.2,-115.2,-131.8,-133.5,-17.5,0.0,304.1,403.8,664.8,408.2,352.5,-17.5,0.0,-87.101,-182.405,-263.444,-530.059,-397.566,-352.821,0.0,219.529,369.745,536.266,916.631,683.514,565.719,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1835.2,2721.5,3871.8,7464.9,2375.1,2020.5,1934.8,-30.8,-62.5,-88.2,-113.1,-138.9,-103.5,-75.2,455.2,561.5,793.8,900.9,755.1,730.5,1130.8,-125.41,-272.487,-321.356,-419.499,-579.423,-533.131,-440.383,374.93,671.913,808.444,1001.781,1215.837,1158.689,994.337
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1805.6,2712.9,3808.9,5417.9,2673.9,1453.8,1033.6,-36.4,-68.1,-94.1,-114.1,-122.1,-97.2,-70.4,323.6,399.9,541.9,566.9,516.9,487.8,445.6,-103.468,-197.06,-243.922,-301.039,-362.644,-386.785,-342.873,285.062,458.65,564.188,650.201,732.536,756.155,644.307
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2052.7,3698.8,5167.1,5533.8,3348.4,1623.3,301.8,-32.3,-69.2,-109.9,-124.2,-134.6,-107.7,-43.2,399.7,488.8,736.1,670.8,666.4,816.3,163.8,-109.315,-237.742,-299.591,-471.068,-461.368,-499.562,-610.41,309.575,539.048,669.889,960.922,916.952,960.118,1017.72
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-sh_1_smi1_1_s_1,2072.7,3756.2,6699.3,7683.6,3807.6,1861.6,751.7,-36.3,-86.8,-143.7,-203.4,-206.4,-136.4,-58.3,515.7,705.2,960.3,1308.6,1143.6,835.6,427.7,-135.069,-306.988,-448.714,-643.484,-975.9,-912.966,-660.914,367.581,641.912,907.946,1312.366,1839.84,1663.914,1164.826
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1775.4,3009.1,6260.8,4821.3,2255.4,941.3,-18.8,-30.6,-68.9,-114.2,-155.7,-147.6,-75.7,-18.8,413.4,549.1,803.8,798.3,824.4,464.3,-18.8,-112.508,-252.437,-338.05,-567.328,-629.596,-663.731,-391.424,308.002,546.913,737.24,1131.992,1195.064,1173.259,629.176
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1766.3,2742.7,3760.5,2623.7,1147.7,583.2,159.8,-33.7,-71.3,-91.5,-103.3,-73.3,-34.8,-11.2,266.3,387.7,472.5,343.7,259.7,160.2,39.8,-79.946,-164.745,-225.462,-267.607,-225.065,-174.127,-88.222,223.564,400.185,533.178,535.223,452.875,353.963,163.838
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2282.7,4066.0,6757.9,6392.2,6860.6,5262.2,3067.9,-63.3,-131.0,-190.1,-228.8,-267.4,-308.8,-307.1,494.7,721.0,1111.9,1091.2,1379.6,1536.2,1051.9,-169.35,-318.902,-481.409,-699.297,-745.737,-990.038,-1182.039,416.37,650.398,1017.451,1369.803,1528.203,1908.142,1940.151
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1551.2,2481.9,4354.0,2630.1,1454.4,988.0,123.2,-29.8,-53.1,-86.0,-102.9,-108.6,-59.0,-20.8,294.2,378.9,538.0,386.1,398.4,385.0,42.2,-92.833,-183.445,-229.263,-377.301,-315.134,-306.067,-274.597,256.577,436.685,528.207,725.259,617.626,610.673,453.863
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,1850.1,2997.9,5229.0,5970.0,3324.9,1634.9,301.7,-30.9,-65.1,-102.0,-117.0,-125.1,-96.1,-43.3,395.1,474.9,708.0,594.0,588.9,827.9,163.7,-107.049,-235.811,-282.802,-441.892,-398.941,-432.132,-610.443,303.831,539.689,661.088,930.338,836.789,874.458,1017.687
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1814.0,2891.8,3681.0,2886.7,1533.0,1094.2,438.0,-40.0,-75.2,-102.0,-125.3,-108.0,-66.8,-21.0,260.0,413.8,522.0,417.7,309.0,185.2,51.0,-89.234,-163.262,-250.016,-308.903,-285.466,-220.953,-116.916,233.116,384.748,555.034,588.547,541.664,418.317,218.874
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,1589.9,2551.6,4462.9,2294.6,1137.8,483.0,-7.0,-27.1,-55.4,-82.1,-90.4,-68.2,-36.0,-7.0,254.9,340.6,487.9,260.6,309.8,174.0,-7.0,-75.874,-150.551,-204.359,-338.348,-211.373,-240.724,-110.458,214.346,347.749,474.391,659.782,426.937,441.506,173.042
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3486.6,5715.4,8374.9,12500.1,14481.8,11654.3,8990.3,-101.4,-209.6,-301.1,-390.9,-578.2,-693.7,-603.7,786.6,1200.4,1762.9,2201.1,2913.8,3176.3,3068.3,-261.398,-493.65,-756.11,-951.198,-1358.342,-1867.656,-2009.112,657.562,1078.56,1636.87,2039.892,2885.458,3714.504,3916.488
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1938.4,3172.1,5454.8,6644.1,3143.7,2702.5,1663.8,-41.6,-79.9,-119.2,-174.9,-201.3,-180.5,-91.2,432.4,574.1,810.8,1016.1,893.7,770.5,421.8,-130.567,-267.216,-353.979,-521.508,-742.321,-706.205,-582.502,348.623,591.114,784.251,1098.642,1426.469,1316.575,1057.478
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2097.6,3761.2,6803.0,8059.2,3806.1,2395.5,1262.3,-38.4,-90.8,-151.0,-208.8,-231.9,-178.5,-87.7,555.6,725.2,989.0,1399.2,1352.1,1225.5,722.3,-149.667,-337.233,-471.994,-674.537,-1052.793,-1060.83,-943.08,404.973,704.487,948.086,1394.923,1979.007,1925.19,1691.58
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,2037.0,2793.6,3958.3,6966.4,3736.4,1140.0,1153.2,-33.0,-68.4,-79.7,-119.6,-151.6,-60.0,-46.8,399.0,501.6,718.3,840.4,490.4,444.0,607.2,-106.79,-234.949,-263.014,-365.444,-508.677,-307.019,-260.642,320.44,587.081,713.366,873.016,1038.963,657.601,584.398
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1957.3,3344.9,4828.1,4668.5,2729.7,1513.5,269.5,-31.7,-66.1,-100.9,-110.5,-114.3,-91.5,-45.5,358.3,419.9,631.1,528.5,551.7,712.5,125.5,-102.457,-218.18,-262.199,-423.681,-369.266,-404.339,-532.43,289.553,497.23,606.361,898.179,790.924,810.151,869.32
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1870.4,3422.3,4764.5,2745.8,1882.0,1217.1,343.4,-37.6,-66.7,-101.5,-119.2,-122.0,-81.9,-16.6,256.4,347.3,534.5,351.8,301.0,173.1,13.4,-86.977,-159.46,-231.679,-389.153,-305.379,-272.805,-140.658,222.833,356.42,514.031,723.337,555.771,476.985,265.122
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,2161.9,3537.4,4767.3,4521.3,2441.0,967.3,-24.5,-31.1,-71.6,-101.7,-122.7,-109.0,-67.7,-24.5,382.9,492.4,765.3,612.3,470.0,553.3,-24.5,-97.254,-226.314,-291.176,-496.554,-393.506,-318.205,-415.7,283.236,526.926,691.114,1030.206,798.964,591.515,655.93
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,1903.5,3484.5,4673.3,3900.7,2407.4,1206.2,-27.5,-34.5,-64.5,-102.7,-122.3,-127.6,-89.8,-27.5,319.5,415.5,629.3,510.7,427.4,423.2,-27.5,-96.312,-192.11,-256.982,-433.874,-381.941,-352.469,-344.226,258.888,436.78,580.648,854.206,751.939,662.461,523.284
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1641.4,2951.5,5720.1,1913.3,1742.2,761.6,0.0,-32.6,-60.5,-105.9,-132.7,-141.8,-48.4,0.0,309.4,413.5,692.1,449.3,452.2,-48.4,0.0,-92.888,-192.543,-258.404,-542.359,-409.563,-418.348,0.0,239.842,417.807,572.536,983.411,717.207,684.872,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,2084.1,3935.2,6557.0,5592.6,2941.6,928.6,-18.7,-33.9,-78.8,-130.0,-164.4,-163.4,-88.4,-18.7,410.1,539.2,788.0,789.6,808.6,451.6,-18.7,-110.045,-245.042,-348.041,-561.593,-632.421,-676.446,-391.254,294.385,506.068,711.169,1097.527,1156.059,1160.544,629.346
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2009.0,3625.3,5264.5,4767.8,3049.8,2015.9,450.9,-37.0,-70.7,-108.5,-134.2,-157.2,-132.1,-44.1,365.0,475.3,737.5,642.8,619.8,626.9,-44.1,-108.056,-221.754,-291.786,-489.639,-470.324,-492.369,-497.874,292.294,501.816,665.244,978.861,907.516,900.381,800.016
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,1711.9,2476.4,3891.6,5461.4,2799.3,1175.8,611.5,-31.1,-58.6,-74.4,-97.6,-101.7,-72.2,-48.5,310.9,403.4,567.6,538.4,384.3,401.8,242.5,-94.695,-187.308,-230.608,-296.851,-341.452,-285.98,-284.41,276.165,470.172,606.932,676.889,738.428,587.92,508.01
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1771.1,2620.0,3780.6,6368.1,2257.8,2087.3,1547.7,-34.9,-62.0,-83.4,-117.9,-136.2,-120.7,-72.3,379.1,490.0,702.6,770.1,619.8,509.3,581.7,-113.835,-229.518,-274.249,-379.064,-495.776,-456.171,-343.819,330.645,574.122,717.851,901.036,1049.284,996.909,770.081
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2604.8,4851.6,7243.8,7872.5,8426.8,6667.1,3739.8,-65.2,-134.4,-202.2,-239.5,-291.2,-334.9,-319.2,528.8,735.6,1117.8,1134.5,1481.8,1780.1,1255.8,-174.887,-334.476,-490.814,-687.417,-758.258,-1043.107,-1338.114,434.953,690.684,1013.026,1342.443,1548.322,2036.603,2275.656
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,1748.1,2493.4,3864.4,5713.9,3205.4,1512.8,1034.2,-33.9,-62.6,-83.6,-103.1,-109.6,-80.2,-69.8,320.1,387.4,522.4,523.9,430.4,495.8,446.2,-101.888,-196.878,-231.159,-277.848,-327.424,-308.462,-338.135,287.962,478.272,574.521,641.142,721.766,665.278,637.705
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,1550.1,2432.5,4725.3,2933.4,1232.9,485.1,-6.9,-24.9,-48.5,-71.7,-87.6,-63.1,-33.9,-6.9,257.1,347.5,498.3,263.4,314.9,176.1,-6.9,-77.473,-155.019,-193.985,-333.424,-207.894,-238.583,-110.449,226.127,383.421,488.815,666.896,437.886,443.647,173.051
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1791.8,2684.0,3583.1,2770.7,1383.5,745.6,194.3,-35.2,-67.0,-88.9,-109.3,-95.5,-46.4,-12.7,264.8,386.0,469.1,394.7,306.5,184.6,59.3,-84.835,-164.396,-226.13,-283.802,-267.634,-202.585,-112.243,243.395,422.764,541.03,596.758,563.216,416.135,210.317
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2219.0,3636.9,5516.0,6849.4,6908.9,5084.8,3461.9,-64.0,-119.1,-169.0,-212.6,-258.1,-303.2,-270.1,458.0,696.9,995.0,1023.4,1253.9,1322.8,1052.9,-166.012,-288.787,-453.568,-554.613,-659.51,-877.732,-944.773,416.498,643.103,1003.922,1138.677,1410.49,1756.178,1730.477
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,2739.8,4250.2,5745.1,7422.8,7640.7,5452.4,3331.5,-74.2,-150.8,-203.9,-260.2,-333.3,-355.6,-280.5,519.8,809.2,1134.1,1251.8,1472.7,1387.4,1006.5,-175.242,-332.746,-509.633,-637.549,-798.796,-970.649,-926.083,437.118,735.014,1119.247,1316.861,1660.034,1893.751,1646.267
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1707.2,2547.6,3988.6,4792.2,2034.0,1866.1,1155.1,-35.8,-62.4,-85.4,-112.8,-132.0,-119.9,-50.9,336.2,447.6,607.6,595.2,516.0,489.1,189.1,-104.781,-209.132,-262.193,-344.076,-414.827,-393.248,-345.678,293.199,516.718,643.777,753.954,843.523,757.672,667.332
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1,1702.1,2514.7,3416.6,5741.0,1930.9,1440.4,1035.3,-28.9,-56.3,-72.4,-100.0,-103.1,-65.6,-44.7,343.1,435.7,617.6,686.0,556.9,390.4,495.3,-101.858,-203.711,-238.11,-326.731,-423.602,-385.461,-235.452,309.472,518.599,646.8,806.099,931.558,860.079,520.548
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2113.2,3735.6,5254.8,2864.9,1848.1,1242.1,174.2,-43.8,-98.4,-154.2,-189.1,-155.9,-65.9,-14.8,382.2,591.6,859.8,680.9,435.1,219.1,-5.8,-108.205,-245.351,-348.519,-573.317,-490.041,-331.164,-172.179,277.835,528.619,722.061,1017.013,831.189,619.746,287.811
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1947.8,3562.5,4974.0,4480.7,2550.7,1208.3,-26.4,-29.2,-64.5,-99.0,-112.3,-110.3,-84.7,-26.4,366.8,475.5,729.0,628.7,582.7,605.3,-26.4,-101.249,-216.601,-288.282,-476.835,-438.662,-436.983,-461.117,291.961,499.649,670.518,984.165,892.078,815.277,729.583
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1594.3,2364.4,3345.8,4063.6,1557.9,1184.1,443.9,-34.7,-59.6,-80.2,-103.4,-110.1,-90.9,-33.1,271.3,366.4,483.8,478.6,399.9,299.1,164.9,-94.07,-170.707,-217.364,-281.117,-335.512,-314.626,-223.583,256.06,415.313,525.616,604.513,667.868,593.564,407.587
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1628.2,2426.0,3835.9,4145.3,1684.4,1316.1,470.5,-33.8,-61.0,-82.1,-108.7,-118.6,-93.9,-33.5,302.2,395.0,532.9,527.3,481.4,431.1,164.5,-99.124,-189.817,-230.999,-309.648,-369.433,-366.25,-306.051,274.616,460.733,564.541,658.602,735.017,703.37,558.399
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2088.5,3060.8,4776.3,3281.0,1497.5,879.3,123.2,-38.5,-83.2,-116.7,-163.0,-131.5,-59.7,-20.8,363.5,498.8,747.3,572.0,450.5,384.3,42.2,-103.213,-230.706,-282.308,-517.027,-384.354,-311.985,-274.612,287.357,542.334,651.472,993.383,696.786,591.165,453.848
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2304.8,3727.0,5728.9,7490.9,7261.4,5897.5,4657.7,-65.2,-119.0,-169.1,-213.1,-274.6,-327.5,-301.3,480.8,697.0,976.9,1067.9,1369.4,1523.5,1273.7,-171.051,-302.367,-444.322,-535.099,-683.265,-935.528,-1049.233,438.759,688.893,989.138,1141.481,1502.745,1926.292,2009.597
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1748.5,3242.9,5816.5,2685.6,1811.7,543.2,-11.9,-33.5,-69.1,-123.5,-140.4,-156.3,-50.8,-11.9,344.5,422.9,692.5,495.6,563.7,273.2,-11.9,-98.852,-210.032,-279.535,-542.899,-448.88,-498.659,-235.449,252.268,423.688,557.345,947.021,773.44,858.541,376.911
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1989.7,3067.0,4714.3,2342.5,713.5,360.7,-5.0,-35.3,-83.0,-109.7,-144.5,-72.5,-26.3,-5.0,324.7,478.0,715.3,389.5,209.5,108.7,-5.0,-86.494,-202.668,-265.539,-474.755,-255.777,-166.388,-60.881,234.866,463.122,627.471,856.945,414.813,307.282,92.209
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1724.1,2833.4,3326.6,2040.1,961.2,407.6,73.5,-27.9,-61.6,-81.4,-80.9,-49.8,-24.4,-7.5,266.1,415.4,476.6,324.1,241.2,104.6,22.5,-73.974,-155.94,-232.748,-257.769,-206.886,-139.634,-57.257,224.766,405.54,557.392,540.261,467.454,279.646,97.663
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2199.2,3437.1,5147.2,3519.2,1701.2,921.3,132.3,-41.8,-93.9,-138.8,-176.8,-152.8,-62.7,-20.7,384.2,512.1,770.2,600.2,489.2,399.3,42.3,-105.368,-241.156,-310.386,-546.27,-415.762,-356.608,-287.373,282.982,535.814,653.814,1030.59,709.088,673.232,479.157
