id,qnat-0_MA_AB,qnat-1_MA_AB,qnat-2_MA_AB,qnat-3_MA_AB,qnat-4_MA_AB,qnat-5_MA_AB,qnat-6_MA_AB,Vnat-0_MA_AB,Vnat-1_MA_AB,Vnat-2_MA_AB,Vnat-3_MA_AB,Vnat-4_MA_AB,Vnat-5_MA_AB,Vnat-6_MA_AB,Ns-0_MA_AB,Ns-1_MA_AB,Ns-2_MA_AB,Ns-3_MA_AB,Ns-4_MA_AB,Ns-5_MA_AB,Ns-6_MA_AB,Np-0_MA_AB,Np-1_MA_AB,Np-2_MA_AB,Np-3_MA_AB,Np-4_MA_AB,Np-5_MA_AB,Np-6_MA_AB,Nd-0_MA_AB,Nd-1_MA_AB,Nd-2_MA_AB,Nd-3_MA_AB,Nd-4_MA_AB,Nd-5_MA_AB,Nd-6_MA_AB,Nlp-0_MA_AB,Nlp-1_MA_AB,Nlp-2_MA_AB,Nlp-3_MA_AB,Nlp-4_MA_AB,Nlp-5_MA_AB,Nlp-6_MA_AB,LPde-0_MA_AB,LPde-1_MA_AB,LPde-2_MA_AB,LPde-3_MA_AB,LPde-4_MA_AB,LPde-5_MA_AB,LPde-6_MA_AB,LPe-0_MA_AB,LPe-1_MA_AB,LPe-2_MA_AB,LPe-3_MA_AB,LPe-4_MA_AB,LPe-5_MA_AB,LPe-6_MA_AB,LPocc-0_MA_AB,LPocc-1_MA_AB,LPocc-2_MA_AB,LPocc-3_MA_AB,LPocc-4_MA_AB,LPocc-5_MA_AB,LPocc-6_MA_AB,LPs-0_MA_AB,LPs-1_MA_AB,LPs-2_MA_AB,LPs-3_MA_AB,LPs-4_MA_AB,LPs-5_MA_AB,LPs-6_MA_AB,LPp-0_MA_AB,LPp-1_MA_AB,LPp-2_MA_AB,LPp-3_MA_AB,LPp-4_MA_AB,LPp-5_MA_AB,LPp-6_MA_AB,LPd-0_MA_AB,LPd-1_MA_AB,LPd-2_MA_AB,LPd-3_MA_AB,LPd-4_MA_AB,LPd-5_MA_AB,LPd-6_MA_AB,Nlv-0_MA_AB,Nlv-1_MA_AB,Nlv-2_MA_AB,Nlv-3_MA_AB,Nlv-4_MA_AB,Nlv-5_MA_AB,Nlv-6_MA_AB,LVde-0_MA_AB,LVde-1_MA_AB,LVde-2_MA_AB,LVde-3_MA_AB,LVde-4_MA_AB,LVde-5_MA_AB,LVde-6_MA_AB,LVe-0_MA_AB,LVe-1_MA_AB,LVe-2_MA_AB,LVe-3_MA_AB,LVe-4_MA_AB,LVe-5_MA_AB,LVe-6_MA_AB,LVocc-0_MA_AB,LVocc-1_MA_AB,LVocc-2_MA_AB,LVocc-3_MA_AB,LVocc-4_MA_AB,LVocc-5_MA_AB,LVocc-6_MA_AB,LVs-0_MA_AB,LVs-1_MA_AB,LVs-2_MA_AB,LVs-3_MA_AB,LVs-4_MA_AB,LVs-5_MA_AB,LVs-6_MA_AB,LVp-0_MA_AB,LVp-1_MA_AB,LVp-2_MA_AB,LVp-3_MA_AB,LVp-4_MA_AB,LVp-5_MA_AB,LVp-6_MA_AB,LVd-0_MA_AB,LVd-1_MA_AB,LVd-2_MA_AB,LVd-3_MA_AB,LVd-4_MA_AB,LVd-5_MA_AB,LVd-6_MA_AB,I-0_MA_AB,I-1_MA_AB,I-2_MA_AB,I-3_MA_AB,I-4_MA_AB,I-5_MA_AB,I-6_MA_AB
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,-5.630164,-15.385739,-29.096455,-25.916101,-21.186355,-4.738461,0.0,293.454749,801.933753,1516.562149,1350.796094,1104.272808,246.977523,0.0,22.137,60.494,114.403,101.898,83.302,18.631,0.0,0.321,0.877,1.658,1.477,1.207,0.27,0.0,271.739,742.591,1404.336,1250.837,1022.556,228.701,0.0,128.3,350.7,663.2,590.7,482.9,108.0,0.0,4.074161,11.133597,21.055096,18.753693,15.331103,3.428897,0.0,-1.733419,-4.736973,-8.95824,-7.97907,-6.522872,-1.458881,0.0,63.089016,172.405495,326.041455,290.403874,237.404523,53.097007,0.0,2.152738,5.88286,11.125261,9.909228,8.100772,1.811788,0.0,0.006417,0.017535,0.03316,0.029536,0.024145,0.0054,0.0,29.920169,81.763862,154.626212,137.724974,112.589861,25.181427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,87.7,165.8,147.7,120.7,27.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,-5.630164,-15.385739,-29.096455,-25.916101,-21.186355,-4.738461,0.0,293.454749,801.933753,1516.562149,1350.796094,1104.272808,246.977523,0.0,22.137,60.494,114.403,101.898,83.302,18.631,0.0,0.321,0.877,1.658,1.477,1.207,0.27,0.0,271.739,742.591,1404.336,1250.837,1022.556,228.701,0.0,128.3,350.7,663.2,590.7,482.9,108.0,0.0,4.074161,11.133597,21.055096,18.753693,15.331103,3.428897,0.0,-1.733419,-4.736973,-8.95824,-7.97907,-6.522872,-1.458881,0.0,63.089016,172.405495,326.041455,290.403874,237.404523,53.097007,0.0,2.152738,5.88286,11.125261,9.909228,8.100772,1.811788,0.0,0.006417,0.017535,0.03316,0.029536,0.024145,0.0054,0.0,29.920169,81.763862,154.626212,137.724974,112.589861,25.181427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,87.7,165.8,147.7,120.7,27.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-4.695815,-10.422234,-24.871882,-3.913477,0.0,0.0,0.0,293.991517,652.506244,1557.157372,245.011608,0.0,0.0,0.0,23.25,51.602,123.145,19.376,0.0,0.0,0.0,0.323,0.717,1.71,0.269,0.0,0.0,0.0,271.571,602.744,1438.403,226.326,0.0,0.0,0.0,129.2,286.7,684.1,107.6,0.0,0.0,0.0,1.541914,3.422237,8.166912,1.285026,0.0,0.0,0.0,-4.61444,-10.241626,-24.440875,-3.84566,0.0,0.0,0.0,63.799401,141.60105,337.92032,53.17022,0.0,0.0,0.0,2.544562,5.647587,13.477543,2.12063,0.0,0.0,0.0,0.003229,0.007167,0.017103,0.002691,0.0,0.0,0.0,29.743604,66.015127,157.540165,24.788226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,71.7,171.0,26.9,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-4.695815,-10.422234,-24.871882,-3.913477,0.0,0.0,0.0,293.991517,652.506244,1557.157372,245.011608,0.0,0.0,0.0,23.25,51.602,123.145,19.376,0.0,0.0,0.0,0.323,0.717,1.71,0.269,0.0,0.0,0.0,271.571,602.744,1438.403,226.326,0.0,0.0,0.0,129.2,286.7,684.1,107.6,0.0,0.0,0.0,1.541914,3.422237,8.166912,1.285026,0.0,0.0,0.0,-4.61444,-10.241626,-24.440875,-3.84566,0.0,0.0,0.0,63.799401,141.60105,337.92032,53.17022,0.0,0.0,0.0,2.544562,5.647587,13.477543,2.12063,0.0,0.0,0.0,0.003229,0.007167,0.017103,0.002691,0.0,0.0,0.0,29.743604,66.015127,157.540165,24.788226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,71.7,171.0,26.9,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,4.587187,11.679222,13.555762,0.937039,0.0,0.0,0.0,388.150191,988.251027,1147.036692,79.288613,0.0,0.0,0.0,31.128,79.253,91.987,6.359,0.0,0.0,0.0,0.877,2.232,2.591,0.179,0.0,0.0,0.0,358.189,911.968,1058.497,73.168,0.0,0.0,0.0,175.4,446.5,518.2,35.8,0.0,0.0,0.0,2.177631,5.544365,6.435197,0.444831,0.0,0.0,0.0,-5.972594,-15.206541,-17.649828,-1.22004,0.0,0.0,0.0,86.320046,219.775427,255.087494,17.632857,0.0,0.0,0.0,4.160604,10.59312,12.295153,0.849899,0.0,0.0,0.0,0.004384,0.011162,0.012956,0.000896,0.0,0.0,0.0,39.676996,101.019743,117.250929,8.10494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,111.6,129.6,9.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,4.587187,11.679222,13.555762,0.937039,0.0,0.0,0.0,388.150191,988.251027,1147.036692,79.288613,0.0,0.0,0.0,31.128,79.253,91.987,6.359,0.0,0.0,0.0,0.877,2.232,2.591,0.179,0.0,0.0,0.0,358.189,911.968,1058.497,73.168,0.0,0.0,0.0,175.4,446.5,518.2,35.8,0.0,0.0,0.0,2.177631,5.544365,6.435197,0.444831,0.0,0.0,0.0,-5.972594,-15.206541,-17.649828,-1.22004,0.0,0.0,0.0,86.320046,219.775427,255.087494,17.632857,0.0,0.0,0.0,4.160604,10.59312,12.295153,0.849899,0.0,0.0,0.0,0.004384,0.011162,0.012956,0.000896,0.0,0.0,0.0,39.676996,101.019743,117.250929,8.10494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,111.6,129.6,9.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,-6.247994,-14.2946,-30.794348,0.0,0.0,0.0,0.0,290.41835,664.439474,1431.378322,0.0,0.0,0.0,0.0,25.581,58.526,126.081,0.0,0.0,0.0,0.0,1.037,2.373,5.111,0.0,0.0,0.0,0.0,291.071,665.932,1434.593,0.0,0.0,0.0,0.0,103.7,237.3,511.1,0.0,0.0,0.0,0.0,1.872255,4.283476,9.227741,0.0,0.0,0.0,0.0,-4.731454,-10.824952,-23.319809,0.0,0.0,0.0,0.0,68.437904,156.577038,337.308342,0.0,0.0,0.0,0.0,2.049939,4.689995,10.10349,0.0,0.0,0.0,0.0,0.003457,0.007909,0.017038,0.0,0.0,0.0,0.0,32.515566,74.391394,160.258733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,79.1,170.4,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,-6.247994,-14.2946,-30.794348,0.0,0.0,0.0,0.0,290.41835,664.439474,1431.378322,0.0,0.0,0.0,0.0,25.581,58.526,126.081,0.0,0.0,0.0,0.0,1.037,2.373,5.111,0.0,0.0,0.0,0.0,291.071,665.932,1434.593,0.0,0.0,0.0,0.0,103.7,237.3,511.1,0.0,0.0,0.0,0.0,1.872255,4.283476,9.227741,0.0,0.0,0.0,0.0,-4.731454,-10.824952,-23.319809,0.0,0.0,0.0,0.0,68.437904,156.577038,337.308342,0.0,0.0,0.0,0.0,2.049939,4.689995,10.10349,0.0,0.0,0.0,0.0,0.003457,0.007909,0.017038,0.0,0.0,0.0,0.0,32.515566,74.391394,160.258733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,79.1,170.4,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,-7.237358,-16.688311,-28.139772,-17.571177,0.0,0.0,0.0,294.803043,679.773576,1146.231867,715.735819,0.0,0.0,0.0,25.427,58.632,98.864,61.733,0.0,0.0,0.0,0.348,0.803,1.354,0.846,0.0,0.0,0.0,295.026,680.287,1147.097,716.276,0.0,0.0,0.0,104.5,241.0,406.3,253.7,0.0,0.0,0.0,4.938457,11.387375,19.201352,11.989804,0.0,0.0,0.0,-1.282856,-2.958083,-4.987909,-3.114575,0.0,0.0,0.0,68.512821,157.980747,266.386593,166.338445,0.0,0.0,0.0,2.197889,5.068016,8.545672,5.336131,0.0,0.0,0.0,0.003483,0.008032,0.013543,0.008457,0.0,0.0,0.0,32.626977,75.233134,126.857853,79.213213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,80.3,135.4,84.6,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,-7.237358,-16.688311,-28.139772,-17.571177,0.0,0.0,0.0,294.803043,679.773576,1146.231867,715.735819,0.0,0.0,0.0,25.427,58.632,98.864,61.733,0.0,0.0,0.0,0.348,0.803,1.354,0.846,0.0,0.0,0.0,295.026,680.287,1147.097,716.276,0.0,0.0,0.0,104.5,241.0,406.3,253.7,0.0,0.0,0.0,4.938457,11.387375,19.201352,11.989804,0.0,0.0,0.0,-1.282856,-2.958083,-4.987909,-3.114575,0.0,0.0,0.0,68.512821,157.980747,266.386593,166.338445,0.0,0.0,0.0,2.197889,5.068016,8.545672,5.336131,0.0,0.0,0.0,0.003483,0.008032,0.013543,0.008457,0.0,0.0,0.0,32.626977,75.233134,126.857853,79.213213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,80.3,135.4,84.6,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,-7.75311,-21.244743,-40.024154,-35.434896,-28.978424,-6.482068,0.0,296.779088,813.22143,1532.073117,1356.402253,1109.2568,248.125234,0.0,23.222,63.631,119.878,106.132,86.794,19.415,0.0,0.323,0.884,1.665,1.474,1.205,0.27,0.0,274.466,752.081,1416.887,1254.424,1025.86,229.47,0.0,129.0,353.5,666.0,589.6,482.2,107.9,0.0,3.34262,9.159304,17.255723,15.277144,12.493547,2.794632,0.0,-3.214256,-8.807567,-16.593066,-14.690469,-12.013768,-2.687312,0.0,63.609433,174.299863,328.373214,290.721221,237.749893,53.181326,0.0,1.725494,4.728124,8.907576,7.886214,6.449294,1.442617,0.0,0.003225,0.008838,0.01665,0.014741,0.012055,0.002696,0.0,30.523497,83.639189,157.572523,139.504912,114.086195,25.519487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,88.4,166.5,147.4,120.5,27.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,-7.75311,-21.244743,-40.024154,-35.434896,-28.978424,-6.482068,0.0,296.779088,813.22143,1532.073117,1356.402253,1109.2568,248.125234,0.0,23.222,63.631,119.878,106.132,86.794,19.415,0.0,0.323,0.884,1.665,1.474,1.205,0.27,0.0,274.466,752.081,1416.887,1254.424,1025.86,229.47,0.0,129.0,353.5,666.0,589.6,482.2,107.9,0.0,3.34262,9.159304,17.255723,15.277144,12.493547,2.794632,0.0,-3.214256,-8.807567,-16.593066,-14.690469,-12.013768,-2.687312,0.0,63.609433,174.299863,328.373214,290.721221,237.749893,53.181326,0.0,1.725494,4.728124,8.907576,7.886214,6.449294,1.442617,0.0,0.003225,0.008838,0.01665,0.014741,0.012055,0.002696,0.0,30.523497,83.639189,157.572523,139.504912,114.086195,25.519487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,88.4,166.5,147.4,120.5,27.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,-3.207208,-6.58121,-13.43786,-5.32931,0.0,0.0,0.0,269.408722,552.828302,1128.793731,447.667369,0.0,0.0,0.0,23.238,47.685,97.366,38.614,0.0,0.0,0.0,0.646,1.325,2.705,1.073,0.0,0.0,0.0,269.822,553.677,1130.527,448.355,0.0,0.0,0.0,129.1,264.9,540.9,214.5,0.0,0.0,0.0,1.668316,3.423395,6.990067,2.772185,0.0,0.0,0.0,-4.520172,-9.27542,-18.939038,-7.511017,0.0,0.0,0.0,63.92082,131.165902,267.821397,106.215066,0.0,0.0,0.0,2.540075,5.21225,10.642644,4.220757,0.0,0.0,0.0,0.003228,0.006623,0.013523,0.005363,0.0,0.0,0.0,29.732115,61.010477,124.574381,49.404851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,66.2,135.2,53.6,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,-3.207208,-6.58121,-13.43786,-5.32931,0.0,0.0,0.0,269.408722,552.828302,1128.793731,447.667369,0.0,0.0,0.0,23.238,47.685,97.366,38.614,0.0,0.0,0.0,0.646,1.325,2.705,1.073,0.0,0.0,0.0,269.822,553.677,1130.527,448.355,0.0,0.0,0.0,129.1,264.9,540.9,214.5,0.0,0.0,0.0,1.668316,3.423395,6.990067,2.772185,0.0,0.0,0.0,-4.520172,-9.27542,-18.939038,-7.511017,0.0,0.0,0.0,63.92082,131.165902,267.821397,106.215066,0.0,0.0,0.0,2.540075,5.21225,10.642644,4.220757,0.0,0.0,0.0,0.003228,0.006623,0.013523,0.005363,0.0,0.0,0.0,29.732115,61.010477,124.574381,49.404851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,66.2,135.2,53.6,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_iodide_1_smi1_1_s_1,-1.223156,-2.124201,-3.240244,-6.279028,-0.338646,0.0,0.0,291.4147,506.087051,771.982295,1495.967122,80.681839,0.0,0.0,23.628,41.034,62.593,121.294,6.542,0.0,0.0,0.324,0.562,0.857,1.662,0.09,0.0,0.0,268.648,466.548,711.67,1379.093,74.378,0.0,0.0,129.5,224.8,343.0,664.6,35.8,0.0,0.0,1.706722,2.963988,4.52125,8.761395,0.472527,0.0,0.0,-4.107072,-7.132571,-10.879982,-21.083509,-1.137095,0.0,0.0,63.556849,110.376375,168.367492,326.26685,17.596516,0.0,0.0,2.760921,4.794769,7.313914,14.17309,0.764396,0.0,0.0,0.003237,0.005621,0.008574,0.016616,0.000896,0.0,0.0,29.603026,51.410269,78.420931,151.966094,8.195972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,56.2,85.7,166.2,9.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_iodide_1_smi1_1_s_1,-1.223156,-2.124201,-3.240244,-6.279028,-0.338646,0.0,0.0,291.4147,506.087051,771.982295,1495.967122,80.681839,0.0,0.0,23.628,41.034,62.593,121.294,6.542,0.0,0.0,0.324,0.562,0.857,1.662,0.09,0.0,0.0,268.648,466.548,711.67,1379.093,74.378,0.0,0.0,129.5,224.8,343.0,664.6,35.8,0.0,0.0,1.706722,2.963988,4.52125,8.761395,0.472527,0.0,0.0,-4.107072,-7.132571,-10.879982,-21.083509,-1.137095,0.0,0.0,63.556849,110.376375,168.367492,326.26685,17.596516,0.0,0.0,2.760921,4.794769,7.313914,14.17309,0.764396,0.0,0.0,0.003237,0.005621,0.008574,0.016616,0.000896,0.0,0.0,29.603026,51.410269,78.420931,151.966094,8.195972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,56.2,85.7,166.2,9.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,-5.259669,-9.000078,-17.453375,-14.807407,0.0,0.0,0.0,348.468225,596.281092,1156.33633,981.033352,0.0,0.0,0.0,28.364,48.536,94.123,79.853,0.0,0.0,0.0,0.767,1.312,2.544,2.158,0.0,0.0,0.0,321.207,549.633,1065.874,904.286,0.0,0.0,0.0,153.3,262.4,508.8,431.6,0.0,0.0,0.0,2.277963,3.897935,7.559059,6.41309,0.0,0.0,0.0,-5.694717,-9.74451,-18.897011,-16.032185,0.0,0.0,0.0,75.710949,129.552722,251.234731,213.147026,0.0,0.0,0.0,2.939926,5.030652,9.755676,8.276695,0.0,0.0,0.0,0.007666,0.013118,0.025439,0.021582,0.0,0.0,0.0,35.386435,60.551467,117.424251,99.622492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,65.6,127.2,107.9,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,-5.259669,-9.000078,-17.453375,-14.807407,0.0,0.0,0.0,348.468225,596.281092,1156.33633,981.033352,0.0,0.0,0.0,28.364,48.536,94.123,79.853,0.0,0.0,0.0,0.767,1.312,2.544,2.158,0.0,0.0,0.0,321.207,549.633,1065.874,904.286,0.0,0.0,0.0,153.3,262.4,508.8,431.6,0.0,0.0,0.0,2.277963,3.897935,7.559059,6.41309,0.0,0.0,0.0,-5.694717,-9.74451,-18.897011,-16.032185,0.0,0.0,0.0,75.710949,129.552722,251.234731,213.147026,0.0,0.0,0.0,2.939926,5.030652,9.755676,8.276695,0.0,0.0,0.0,0.007666,0.013118,0.025439,0.021582,0.0,0.0,0.0,35.386435,60.551467,117.424251,99.622492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,65.6,127.2,107.9,0.0,0.0,0.0
