id,qnat-0_MA_AA,qnat-1_MA_AA,qnat-2_MA_AA,qnat-3_MA_AA,qnat-4_MA_AA,qnat-5_MA_AA,qnat-6_MA_AA,Vnat-0_MA_AA,Vnat-1_MA_AA,Vnat-2_MA_AA,Vnat-3_MA_AA,Vnat-4_MA_AA,Vnat-5_MA_AA,Vnat-6_MA_AA,Ns-0_MA_AA,Ns-1_MA_AA,Ns-2_MA_AA,Ns-3_MA_AA,Ns-4_MA_AA,Ns-5_MA_AA,Ns-6_MA_AA,Np-0_MA_AA,Np-1_MA_AA,Np-2_MA_AA,Np-3_MA_AA,Np-4_MA_AA,Np-5_MA_AA,Np-6_MA_AA,Nd-0_MA_AA,Nd-1_MA_AA,Nd-2_MA_AA,Nd-3_MA_AA,Nd-4_MA_AA,Nd-5_MA_AA,Nd-6_MA_AA,Nlp-0_MA_AA,Nlp-1_MA_AA,Nlp-2_MA_AA,Nlp-3_MA_AA,Nlp-4_MA_AA,Nlp-5_MA_AA,Nlp-6_MA_AA,LPde-0_MA_AA,LPde-1_MA_AA,LPde-2_MA_AA,LPde-3_MA_AA,LPde-4_MA_AA,LPde-5_MA_AA,LPde-6_MA_AA,LPe-0_MA_AA,LPe-1_MA_AA,LPe-2_MA_AA,LPe-3_MA_AA,LPe-4_MA_AA,LPe-5_MA_AA,LPe-6_MA_AA,LPocc-0_MA_AA,LPocc-1_MA_AA,LPocc-2_MA_AA,LPocc-3_MA_AA,LPocc-4_MA_AA,LPocc-5_MA_AA,LPocc-6_MA_AA,LPs-0_MA_AA,LPs-1_MA_AA,LPs-2_MA_AA,LPs-3_MA_AA,LPs-4_MA_AA,LPs-5_MA_AA,LPs-6_MA_AA,LPp-0_MA_AA,LPp-1_MA_AA,LPp-2_MA_AA,LPp-3_MA_AA,LPp-4_MA_AA,LPp-5_MA_AA,LPp-6_MA_AA,LPd-0_MA_AA,LPd-1_MA_AA,LPd-2_MA_AA,LPd-3_MA_AA,LPd-4_MA_AA,LPd-5_MA_AA,LPd-6_MA_AA,Nlv-0_MA_AA,Nlv-1_MA_AA,Nlv-2_MA_AA,Nlv-3_MA_AA,Nlv-4_MA_AA,Nlv-5_MA_AA,Nlv-6_MA_AA,LVde-0_MA_AA,LVde-1_MA_AA,LVde-2_MA_AA,LVde-3_MA_AA,LVde-4_MA_AA,LVde-5_MA_AA,LVde-6_MA_AA,LVe-0_MA_AA,LVe-1_MA_AA,LVe-2_MA_AA,LVe-3_MA_AA,LVe-4_MA_AA,LVe-5_MA_AA,LVe-6_MA_AA,LVocc-0_MA_AA,LVocc-1_MA_AA,LVocc-2_MA_AA,LVocc-3_MA_AA,LVocc-4_MA_AA,LVocc-5_MA_AA,LVocc-6_MA_AA,LVs-0_MA_AA,LVs-1_MA_AA,LVs-2_MA_AA,LVs-3_MA_AA,LVs-4_MA_AA,LVs-5_MA_AA,LVs-6_MA_AA,LVp-0_MA_AA,LVp-1_MA_AA,LVp-2_MA_AA,LVp-3_MA_AA,LVp-4_MA_AA,LVp-5_MA_AA,LVp-6_MA_AA,LVd-0_MA_AA,LVd-1_MA_AA,LVd-2_MA_AA,LVd-3_MA_AA,LVd-4_MA_AA,LVd-5_MA_AA,LVd-6_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.030797,-0.088254,0.554722,-0.100193,-0.146599,-0.127439,-0.123036,83.665231,158.789572,329.49532,341.148249,293.161483,157.467666,20.949991,0.476,3.353,5.796,9.97,8.632,5.134,1.573,0.0,0.126,0.277,0.229,0.196,0.098,0.0,71.741,0.424,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.016126,0.0,0.0,0.0,0.0,0.0,0.0,0.002919,0.022138,0.0,0.0,0.0,0.0,0.0,3.866965,6.253048,0.0,0.0,0.0,0.0,0.0,0.004502,0.046017,0.0,0.0,0.0,0.0,0.0,0.0,0.000263,0.0,0.0,0.0,0.0,0.0,0.869743,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,15.0,9.0,3.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.030797,-0.088254,0.554722,-0.100193,-0.146599,-0.127439,-0.123036,83.665231,158.789572,329.49532,341.148249,293.161483,157.467666,20.949991,0.476,3.353,5.796,9.97,8.632,5.134,1.573,0.0,0.126,0.277,0.229,0.196,0.098,0.0,71.741,0.424,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.016126,0.0,0.0,0.0,0.0,0.0,0.0,0.002919,0.022138,0.0,0.0,0.0,0.0,0.0,3.866965,6.253048,0.0,0.0,0.0,0.0,0.0,0.004502,0.046017,0.0,0.0,0.0,0.0,0.0,0.0,0.000263,0.0,0.0,0.0,0.0,0.0,0.869743,9.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,15.0,9.0,3.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.021147,-0.063908,0.708361,-0.568016,-0.097581,0.0,0.0,82.888825,186.248371,307.51659,164.095533,21.112122,0.0,0.0,0.518,4.075,5.882,10.555,1.67,0.0,0.0,0.0,0.149,0.257,0.034,0.0,0.0,0.0,70.728,0.252,0.084,0.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.00228,0.018269,0.0,0.0,0.0,0.0,0.0,0.02042,0.067455,0.0,0.0,0.0,0.0,0.0,3.903549,7.1472,0.0,0.0,0.0,0.0,0.0,0.006209,0.012742,0.0,0.0,0.0,0.0,0.0,0.0,0.000184,0.0,0.0,0.0,0.0,0.0,0.848425,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,3.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.021147,-0.063908,0.708361,-0.568016,-0.097581,0.0,0.0,82.888825,186.248371,307.51659,164.095533,21.112122,0.0,0.0,0.518,4.075,5.882,10.555,1.67,0.0,0.0,0.0,0.149,0.257,0.034,0.0,0.0,0.0,70.728,0.252,0.084,0.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.00228,0.018269,0.0,0.0,0.0,0.0,0.0,0.02042,0.067455,0.0,0.0,0.0,0.0,0.0,3.903549,7.1472,0.0,0.0,0.0,0.0,0.0,0.006209,0.012742,0.0,0.0,0.0,0.0,0.0,0.0,0.000184,0.0,0.0,0.0,0.0,0.0,0.848425,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,3.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.010947,-0.125713,-0.200024,0.289529,0.025262,0.0,0.0,78.382514,257.310677,263.938768,116.68892,6.691835,0.0,0.0,0.504,5.282,6.383,7.072,0.54,0.0,0.0,0.0,0.434,0.418,0.065,0.0,0.0,0.0,66.749,0.163,0.082,0.0,0.0,0.0,0.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.002467,0.011694,0.0,0.0,0.0,0.0,0.0,0.018559,0.0594,0.037365,0.0,0.0,0.0,0.0,3.876528,6.94394,3.339159,0.0,0.0,0.0,0.0,0.009006,0.015564,0.033756,0.0,0.0,0.0,0.0,0.0,0.000184,6.4e-05,0.0,0.0,0.0,0.0,0.819025,0.000452,0.000996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,13.0,1.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.010947,-0.125713,-0.200024,0.289529,0.025262,0.0,0.0,78.382514,257.310677,263.938768,116.68892,6.691835,0.0,0.0,0.504,5.282,6.383,7.072,0.54,0.0,0.0,0.0,0.434,0.418,0.065,0.0,0.0,0.0,66.749,0.163,0.082,0.0,0.0,0.0,0.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.002467,0.011694,0.0,0.0,0.0,0.0,0.0,0.018559,0.0594,0.037365,0.0,0.0,0.0,0.0,3.876528,6.94394,3.339159,0.0,0.0,0.0,0.0,0.009006,0.015564,0.033756,0.0,0.0,0.0,0.0,0.0,0.000184,6.4e-05,0.0,0.0,0.0,0.0,0.819025,0.000452,0.000996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,13.0,1.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.032667,-0.248111,1.117206,-0.901762,0.0,0.0,0.0,70.578985,155.125353,303.189725,117.204417,0.0,0.0,0.0,0.548,4.107,6.801,10.338,0.0,0.0,0.0,0.001,0.391,0.809,0.0,0.0,0.0,0.0,70.896,0.589,0.084,0.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,0.002933,0.01317,0.0,0.0,0.0,0.0,0.0,0.018733,0.030296,0.035683,0.0,0.0,0.0,0.0,3.91941,6.356482,3.406219,0.0,0.0,0.0,0.0,0.003516,0.009393,0.02155,0.0,0.0,0.0,0.0,0.0,0.000184,6.4e-05,0.0,0.0,0.0,0.0,0.884728,0.001411,0.001035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.032667,-0.248111,1.117206,-0.901762,0.0,0.0,0.0,70.578985,155.125353,303.189725,117.204417,0.0,0.0,0.0,0.548,4.107,6.801,10.338,0.0,0.0,0.0,0.001,0.391,0.809,0.0,0.0,0.0,0.0,70.896,0.589,0.084,0.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,0.002933,0.01317,0.0,0.0,0.0,0.0,0.0,0.018733,0.030296,0.035683,0.0,0.0,0.0,0.0,3.91941,6.356482,3.406219,0.0,0.0,0.0,0.0,0.003516,0.009393,0.02155,0.0,0.0,0.0,0.0,0.0,0.000184,6.4e-05,0.0,0.0,0.0,0.0,0.884728,0.001411,0.001035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.043173,-0.265481,1.007762,-0.387977,-0.397475,0.0,0.0,71.632694,131.791949,302.783193,211.98457,51.346014,0.0,0.0,0.533,3.511,6.147,8.862,4.438,0.0,0.0,0.0,0.109,0.274,0.13,0.0,0.0,0.0,71.741,0.339,0.085,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.020102,0.0,0.0,0.0,0.0,0.0,0.0,0.001356,0.006218,0.018321,0.0,0.0,0.0,0.0,3.868932,5.570844,6.260539,0.0,0.0,0.0,0.0,0.003982,0.042208,0.021101,0.0,0.0,0.0,0.0,0.0,0.000133,0.000166,0.0,0.0,0.0,0.0,0.877407,0.000281,0.001124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,8.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.043173,-0.265481,1.007762,-0.387977,-0.397475,0.0,0.0,71.632694,131.791949,302.783193,211.98457,51.346014,0.0,0.0,0.533,3.511,6.147,8.862,4.438,0.0,0.0,0.0,0.109,0.274,0.13,0.0,0.0,0.0,71.741,0.339,0.085,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.020102,0.0,0.0,0.0,0.0,0.0,0.0,0.001356,0.006218,0.018321,0.0,0.0,0.0,0.0,3.868932,5.570844,6.260539,0.0,0.0,0.0,0.0,0.003982,0.042208,0.021101,0.0,0.0,0.0,0.0,0.0,0.000133,0.000166,0.0,0.0,0.0,0.0,0.877407,0.000281,0.001124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,8.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.057787,-0.413916,1.020513,-0.107704,-0.203295,-0.183095,-0.170292,84.673491,157.341368,341.379608,390.117232,294.825761,158.082575,21.009411,0.518,3.593,6.156,10.922,9.022,5.35,1.642,0.0,0.122,0.286,0.273,0.196,0.098,0.0,72.42,0.681,0.085,0.17,0.0,0.0,0.0,16.0,8.0,0.0,12.0,0.0,0.0,0.0,0.010741,0.0,0.0,0.028834,0.0,0.0,0.0,0.009932,0.037706,0.0,0.014251,0.0,0.0,0.0,3.88977,6.043625,0.0,3.217548,0.0,0.0,0.0,0.002862,0.030495,0.0,0.0,0.0,0.0,0.0,0.0,0.000143,0.0,0.0001,0.0,0.0,0.0,0.895673,0.000568,0.0,0.001798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,15.0,9.0,3.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.057787,-0.413916,1.020513,-0.107704,-0.203295,-0.183095,-0.170292,84.673491,157.341368,341.379608,390.117232,294.825761,158.082575,21.009411,0.518,3.593,6.156,10.922,9.022,5.35,1.642,0.0,0.122,0.286,0.273,0.196,0.098,0.0,72.42,0.681,0.085,0.17,0.0,0.0,0.0,16.0,8.0,0.0,12.0,0.0,0.0,0.0,0.010741,0.0,0.0,0.028834,0.0,0.0,0.0,0.009932,0.037706,0.0,0.014251,0.0,0.0,0.0,3.88977,6.043625,0.0,3.217548,0.0,0.0,0.0,0.002862,0.030495,0.0,0.0,0.0,0.0,0.0,0.0,0.000143,0.0,0.0001,0.0,0.0,0.0,0.895673,0.000568,0.0,0.001798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,17.0,15.0,9.0,3.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.009874,-0.036866,0.331539,-0.193426,-0.111118,0.0,0.0,69.675414,171.242732,235.712761,200.141503,32.268195,0.0,0.0,0.518,4.126,4.896,9.144,2.779,0.0,0.0,0.0,0.297,0.43,0.226,0.0,0.0,0.0,69.89,0.251,0.167,0.167,0.0,0.0,0.0,16.0,20.0,0.0,8.0,0.0,0.0,0.0,0.002672,0.019933,0.0,0.008263,0.0,0.0,0.0,0.019614,0.069587,0.0,0.040986,0.0,0.0,0.0,3.922301,7.149335,0.0,3.514877,0.0,0.0,0.0,0.006194,0.023964,0.0,8e-06,0.0,0.0,0.0,0.0,0.00017,0.0,0.0001,0.0,0.0,0.0,0.848609,0.000184,0.0,0.000737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,15.0,5.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.009874,-0.036866,0.331539,-0.193426,-0.111118,0.0,0.0,69.675414,171.242732,235.712761,200.141503,32.268195,0.0,0.0,0.518,4.126,4.896,9.144,2.779,0.0,0.0,0.0,0.297,0.43,0.226,0.0,0.0,0.0,69.89,0.251,0.167,0.167,0.0,0.0,0.0,16.0,20.0,0.0,8.0,0.0,0.0,0.0,0.002672,0.019933,0.0,0.008263,0.0,0.0,0.0,0.019614,0.069587,0.0,0.040986,0.0,0.0,0.0,3.922301,7.149335,0.0,3.514877,0.0,0.0,0.0,0.006194,0.023964,0.0,8e-06,0.0,0.0,0.0,0.0,0.00017,0.0,0.0001,0.0,0.0,0.0,0.848609,0.000184,0.0,0.000737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,15.0,5.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_iodide_1_smi1_1_s_1,0.001428,0.011263,0.049006,0.070778,-0.123392,-0.009083,0.0,81.061212,181.796923,218.057306,286.110135,141.08967,6.814583,0.0,0.533,3.927,3.993,6.388,9.096,0.555,0.0,0.0,0.149,0.188,0.231,0.032,0.0,0.0,68.89,0.166,0.083,0.0,0.0,0.0,0.0,16.0,20.0,8.0,0.0,0.0,0.0,0.0,0.00278,0.016752,0.0,0.0,0.0,0.0,0.0,0.016101,0.0571,0.053805,0.0,0.0,0.0,0.0,3.855804,7.166683,6.432682,0.0,0.0,0.0,0.0,0.007276,0.021291,0.001749,0.0,0.0,0.0,0.0,0.0,0.000175,0.000198,0.0,0.0,0.0,0.0,0.836493,0.000183,0.000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,16.0,1.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_iodide_1_smi1_1_s_1,0.001428,0.011263,0.049006,0.070778,-0.123392,-0.009083,0.0,81.061212,181.796923,218.057306,286.110135,141.08967,6.814583,0.0,0.533,3.927,3.993,6.388,9.096,0.555,0.0,0.0,0.149,0.188,0.231,0.032,0.0,0.0,68.89,0.166,0.083,0.0,0.0,0.0,0.0,16.0,20.0,8.0,0.0,0.0,0.0,0.0,0.00278,0.016752,0.0,0.0,0.0,0.0,0.0,0.016101,0.0571,0.053805,0.0,0.0,0.0,0.0,3.855804,7.166683,6.432682,0.0,0.0,0.0,0.0,0.007276,0.021291,0.001749,0.0,0.0,0.0,0.0,0.0,0.000175,0.000198,0.0,0.0,0.0,0.0,0.836493,0.000183,0.000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,16.0,1.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,0.018829,0.00032,0.285645,0.04701,-0.351806,0.0,0.0,82.650281,243.982071,199.925019,284.140717,76.374066,0.0,0.0,0.548,5.461,3.892,9.368,6.216,0.0,0.0,0.0,0.391,0.336,0.372,0.0,0.0,0.0,70.224,0.503,0.084,0.168,0.0,0.0,0.0,16.0,24.0,0.0,8.0,0.0,0.0,0.0,0.003532,0.022712,0.0,0.009585,0.0,0.0,0.0,0.022073,0.149889,0.0,0.044662,0.0,0.0,0.0,3.901534,11.037289,0.0,3.498132,0.0,0.0,0.0,0.005883,0.065555,0.0,6.1e-05,0.0,0.0,0.0,0.0,0.000429,0.0,0.0002,0.0,0.0,0.0,0.852298,0.000554,0.0,0.000739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,14.0,11.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,0.018829,0.00032,0.285645,0.04701,-0.351806,0.0,0.0,82.650281,243.982071,199.925019,284.140717,76.374066,0.0,0.0,0.548,5.461,3.892,9.368,6.216,0.0,0.0,0.0,0.391,0.336,0.372,0.0,0.0,0.0,70.224,0.503,0.084,0.168,0.0,0.0,0.0,16.0,24.0,0.0,8.0,0.0,0.0,0.0,0.003532,0.022712,0.0,0.009585,0.0,0.0,0.0,0.022073,0.149889,0.0,0.044662,0.0,0.0,0.0,3.901534,11.037289,0.0,3.498132,0.0,0.0,0.0,0.005883,0.065555,0.0,6.1e-05,0.0,0.0,0.0,0.0,0.000429,0.0,0.0002,0.0,0.0,0.0,0.852298,0.000554,0.0,0.000739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,14.0,11.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.001578,-0.002227,0.11404,-0.09215,-0.011634,-0.009605,0.0,80.933414,178.031019,267.812474,149.468846,51.171044,6.795985,0.0,0.562,4.14,5.782,7.568,1.852,0.57,0.0,0.0,0.144,0.221,0.066,0.032,0.0,0.0,68.558,0.414,0.083,0.0,0.0,0.0,0.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.003017,0.012486,0.0,0.0,0.0,0.0,0.0,0.020187,0.070368,0.067403,0.0,0.0,0.0,0.0,3.906513,7.110462,3.908114,0.0,0.0,0.0,0.0,0.008136,0.026573,0.048979,0.0,0.0,0.0,0.0,0.0,0.000341,9.1e-05,0.0,0.0,0.0,0.0,0.827372,0.000455,0.000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,13.0,3.0,1.0,0.0
